icao24,origin_country,velocity,on_ground
e48bf8,Brazil,162.34,False
a5823e,United States,240.55,False
c07bbe,Canada,235.32,False
a97861,United States,0.0,False
ac4917,United States,109.67,False
a091d5,United States,208.58,False
4cc2ad,Iceland,243.54,False
a88ba7,United States,44.83,False
ab1612,United States,130.17,False
440202,Austria,55.71,False
a5958c,United States,291.2,False
a1ad45,United States,150.73,False
a8584a,United States,217.89,False
a5f87d,United States,26.92,False
a1ad46,United States,0.0,True
a96541,United States,42.64,False
46b822,Greece,243.6,False
a76bdd,United States,84.63,False
aa099e,United States,191.84,False
4cc2a7,Iceland,254.37,False
a0f4b5,United States,252.77,False
adda93,United States,86.33,False
a1ad1f,United States,47.4,False
ab6fbf,United States,263.53,False
aaf617,United States,259.74,False
a8a82f,United States,249.44,False
a85887,United States,248.58,False
a091ab,United States,234.07,False
aaf60a,United States,209.06,False
a39d11,United States,188.21,False
a8320e,United States,137.26,False
a7bbb2,United States,222.27,False
a724a8,United States,265.86,False
c0482a,Canada,0.0,True
a3ed69,United States,95.45,False
a4c4aa,United States,1.03,True
7cf9f1,Australia,134.07,False
a00912,United States,265.0,False
87455c,Japan,87.36,False
ac34a0,United States,277.0,False
8014b0,India,254.3,False
a39d71,United States,0.0,True
a40d59,United States,40.18,False
a4c4bb,United States,240.81,False
8014ad,India,209.98,False
ad67a7,United States,82.86,False
a5f7d9,United States,21.25,False
a64d42,United States,0.0,True
a00929,United States,4.37,True
accd13,United States,178.93,False
a02a79,United States,209.26,False
accd12,United States,236.51,False
accd10,United States,255.36,False
4aca85,Sweden,186.78,False
ab5d52,United States,10.29,True
accd18,United States,67.85,False
e07584,Argentina,122.81,False
a0f4f6,United States,220.92,False
a3ed7c,United States,277.03,False
ab5d4a,United States,227.47,False
c81d80,New Zealand,194.98,False
84d283,Japan,182.3,False
87457e,Japan,221.45,False
c04850,Canada,66.92,False
a2cd44,United States,48.49,False
ad67ae,United States,227.95,False
c81d8e,New Zealand,230.46,False
a3ed96,United States,159.06,False
a3ed91,United States,236.83,False
a38a21,United States,213.18,False
ac47de,United States,229.47,False
7c1c23,Australia,75.8,False
8014e4,India,214.56,False
8014e5,India,217.48,False
ad9d42,United States,46.11,False
aa3d09,United States,168.03,False
c81d9d,New Zealand,224.38,False
ab14f5,United States,49.24,False
8014dd,India,253.39,False
ac34bf,United States,160.49,False
c04800,Canada,30.12,False
ac6a1f,United States,0.0,True
a39d9b,United States,207.53,False
adb7b8,United States,137.22,False
a9a266,United States,111.29,False
e0b285,Argentina,223.31,False
acba1b,United States,229.72,False
a3b7f4,United States,163.34,False
86cef4,Japan,193.82,False
e49ed4,Brazil,6.17,True
87453a,Japan,183.73,False
a4d7e4,United States,182.32,False
7cf9fa,Australia,143.34,False
7c2f7d,Australia,57.12,False
abad6c,United States,4.89,True
a39d95,United States,257.76,False
ad9d59,United States,27.73,False
7c1c4f,Australia,104.69,False
7c2f92,Australia,54.48,False
344455,Spain,214.27,False
a09322,United States,191.34,False
a4fa91,United States,36.89,False
8a03a6,Indonesia,269.93,False
aa2a7f,United States,138.7,False
a03ce6,United States,227.08,False
a35605,United States,192.0,False
a9ea05,United States,54.94,False
e48c4c,Brazil,152.14,False
8014fa,India,233.95,False
c07c7a,Canada,192.38,False
ad9bef,United States,44.45,False
a10308,United States,52.55,False
a831e5,United States,256.22,False
a6191c,United States,44.67,False
a5d1b9,United States,260.75,False
a46304,United States,227.87,False
a3696e,United States,199.68,False
ae6266,United States,213.07,False
a88d47,United States,224.17,False
a2ccb7,United States,57.53,False
0d1201,Mexico,242.48,False
0d1202,Mexico,223.7,False
a27cdc,United States,71.55,False
471f35,Hungary,190.26,False
a40ca4,United States,234.18,False
a9b4a4,United States,273.63,False
7809f0,China,163.4,False
801612,India,218.74,False
0d1216,Mexico,208.65,False
0d1218,Mexico,234.64,False
aa2a38,United States,75.0,False
a03cde,United States,74.05,False
488184,Poland,222.97,False
0d1228,Mexico,260.65,False
a4fa78,United States,287.96,False
7c2f03,Australia,7.2,False
a3560b,United States,204.71,False
c81ce4,New Zealand,50.13,False
ab5d21,United States,161.05,False
a977d4,United States,233.46,False
0d1233,Mexico,144.03,False
ab27d8,United States,64.32,False
a59662,United States,39.78,False
a4d97e,United States,188.06,False
c07e39,Canada,57.21,False
e48c04,Brazil,211.44,False
a76cb4,United States,214.93,False
ad572a,United States,141.03,False
ac2412,United States,207.62,False
a5e635,United States,50.46,False
ad9db0,United States,214.41,False
a76cb8,United States,258.73,False
a4765f,United States,55.69,False
80175a,India,238.46,False
4cc277,Iceland,230.47,False
a9660b,United States,36.31,False
abadc0,United States,220.19,False
a40ce4,United States,270.51,False
a60665,United States,65.04,False
ac3751,United States,199.68,False
c07e32,Canada,240.83,False
800446,India,169.11,False
801778,India,245.15,False
c07e33,Canada,171.16,False
7c1cdb,Australia,121.06,False
a40cd9,United States,273.9,False
a76cba,United States,78.77,False
a2dffe,United States,122.45,False
a9ea89,United States,45.51,False
801744,India,150.71,False
a2ccd3,United States,31.67,False
ad574f,United States,260.29,False
a71337,United States,151.88,False
c07e62,Canada,220.04,False
ac2439,United States,205.34,False
a40cbb,United States,132.59,False
a64cce,United States,232.17,False
a2ccbf,United States,0.06,True
a08065,United States,72.08,False
c035bb,Canada,200.86,False
801748,India,224.5,False
a9ea96,United States,252.72,False
a85964,United States,186.14,False
a7130c,United States,203.74,False
c07e59,Canada,251.26,False
ad9dac,United States,0.0,True
a46310,United States,249.3,False
c035d4,Canada,218.48,False
a76cc0,United States,214.43,False
a64cdb,United States,204.4,False
a36994,United States,7.72,True
e0b0c5,Argentina,250.1,False
ac377b,United States,0.06,True
a65fb8,United States,148.53,False
a9a1e0,United States,190.68,False
7cb035,Australia,0.0,True
e4a6bf,Brazil,31.9,True
3c4b32,Germany,267.61,False
abadf9,United States,68.03,False
a45051,United States,126.94,False
a99a96,United States,240.06,False
e49f5a,Brazil,225.03,False
a72604,United States,43.29,False
a9b4fe,United States,33.99,False
3c4b2f,Germany,241.79,False
a4503d,United States,219.74,False
0d10f8,Mexico,0.0,True
e4a6ae,Brazil,154.27,False
a951e8,United States,69.49,False
a85931,United States,148.23,False
a9fd75,United States,51.68,False
a46368,United States,243.9,False
0d10fe,Mexico,223.62,False
a52cc8,United States,159.34,False
801788,India,247.31,False
a9b4de,United States,285.31,False
ac379a,United States,221.31,False
a3fffc,United States,206.28,False
a008c9,United States,198.92,False
ad445c,United States,162.09,False
a1f03a,United States,95.57,False
e49f59,Brazil,184.01,False
ac247a,United States,191.76,False
ad42db,United States,30.98,False
a39e0c,United States,271.12,False
a5c061,United States,70.37,False
8a0301,Indonesia,74.61,False
c0104f,Canada,214.85,False
a45091,United States,89.52,False
a248df,United States,64.83,False
a2ce05,United States,95.0,False
c0103e,Canada,267.64,False
0d10ac,Mexico,201.15,False
a235b7,United States,197.99,False
a88cec,United States,283.65,False
c01049,Canada,254.64,False
a368ab,United States,55.08,False
a03e86,United States,81.24,False
a27e31,United States,231.81,False
ae0e81,United States,45.56,False
a14b1a,United States,11.32,True
ad42fa,United States,52.08,False
a45072,United States,265.26,False
0d10bb,Mexico,182.6,False
0d10bc,Mexico,162.09,False
a008ed,United States,209.37,False
ae62f8,United States,7.2,True
a8469e,United States,218.88,False
a9b658,United States,163.16,False
a70079,United States,167.85,False
a1ae05,United States,114.21,False
4bb4f0,Turkey,242.69,False
8016a2,India,185.49,False
a7000a,United States,210.49,False
a84663,United States,199.77,False
4aca65,Sweden,277.54,False
4aca67,Sweden,1.29,True
a7133f,United States,177.73,False
7c1cb5,Australia,85.41,False
8016a4,India,0.0,True
a58379,United States,38.4,False
a092ea,United States,0.06,True
a2bb10,United States,181.8,False
a83326,United States,36.23,False
ac370b,United States,4.63,True
7c2fd3,Australia,66.88,False
a7398e,United States,257.95,False
76b863,Singapore,241.79,False
76b868,Singapore,130.09,False
8016b7,India,231.17,False
ab172f,United States,31.42,False
a7cfe3,United States,226.47,False
a475a3,United States,0.0,True
a57061,United States,220.43,False
a9c938,United States,281.34,False
a102b6,United States,32.11,False
ab0416,United States,181.32,False
c81c28,New Zealand,41.83,False
ab5dab,United States,227.42,False
a8efba,United States,134.2,False
aa944a,United States,269.51,False
4bb4e3,Turkey,252.76,False
aa2abc,United States,227.77,False
aa9459,United States,23.86,False
a88ccf,United States,271.12,False
ac3731,United States,275.04,False
c81c31,New Zealand,85.61,False
c81c33,New Zealand,34.65,False
a15e6d,United States,81.23,False
847114,Japan,202.44,False
c03689,Canada,92.24,False
a462d2,United States,215.2,False
a3a5ec,United States,264.1,False
8015c6,India,225.24,False
ab15ba,United States,195.07,False
ac7e1c,United States,261.47,False
a2ce7d,United States,206.32,False
c81c47,New Zealand,35.51,False
ad9e28,United States,75.47,False
a5e5ae,United States,50.68,False
a2ce7f,United States,32.94,False
a14b8f,United States,63.13,False
a51b58,United States,255.94,False
47b1dc,Norway,233.63,False
ac48f2,United States,147.86,False
c0493b,Canada,115.06,False
84c068,Japan,182.05,False
ab4b34,United States,215.4,False
c81c56,New Zealand,41.87,False
a38b61,United States,0.51,True
aa2b21,United States,199.37,False
aaf5bd,United States,100.91,False
ae0e29,United States,50.6,False
ad68f0,United States,135.3,False
a605f0,United States,23.61,False
a858f3,United States,177.24,False
a475d8,United States,0.0,True
ab5e6c,United States,6.17,True
8015a5,India,219.26,False
a39e6b,United States,188.43,False
a15e9b,United States,96.2,False
ac6b22,United States,67.1,False
a9a397,United States,195.17,False
a858f6,United States,241.7,False
a88e2e,United States,196.97,False
a26b4a,United States,241.95,False
873378,Japan,215.4,False
a5e5f0,United States,48.46,False
a2bb1a,United States,49.28,False
ae0e3f,United States,53.68,False
8015fc,India,190.04,False
a3b8f5,United States,196.39,False
abae62,United States,183.94,False
885301,Thailand,251.37,False
0d1171,Mexico,229.93,False
acce3f,United States,227.06,False
e49de4,Brazil,211.77,False
a3a5d9,United States,212.88,False
ac7e80,United States,206.45,False
0d116a,Mexico,229.85,False
3c4ad9,Germany,275.54,False
a9536a,United States,126.9,False
acce75,United States,181.88,False
a2bb89,United States,219.92,False
a462f1,United States,158.9,False
8015e5,India,243.61,False
a3a5cf,United States,94.6,False
a95380,United States,48.12,False
0d1182,Mexico,158.75,False
c81c9e,New Zealand,130.91,False
ada5d1,United States,36.76,False
ac6b62,United States,185.55,False
05a0af,Maldives,253.75,False
a3a5db,United States,50.22,False
ad9e73,United States,207.97,False
88530f,Thailand,1.8,True
a582a3,United States,125.22,False
abae8f,United States,204.69,False
ad9e76,United States,166.61,False
88530d,Thailand,5.4,True
7c0a57,Australia,85.19,False
0d118c,Mexico,248.31,False
e48b64,Brazil,230.72,False
e48b66,Brazil,219.28,False
a0f73c,United States,202.56,False
e48b65,Brazil,199.06,False
4bc854,Turkey,182.05,False
e49e7d,Brazil,144.8,False
a39da1,United States,114.54,False
4bc84d,Turkey,243.58,False
0d111a,Mexico,246.84,False
ada64d,United States,218.83,False
aa92fa,United States,257.7,False
0d112a,Mexico,6.17,True
c06a7d,Canada,0.0,True
c06a7a,Canada,238.27,False
0d1140,Mexico,220.55,False
a52da3,United States,28.37,False
70204a,Bangladesh,276.27,False
a87b8a,United States,134.22,False
ad4395,United States,229.26,False
4bc841,Turkey,213.23,False
0d1158,Mexico,243.14,False
a35701,United States,153.76,False
841b6a,Japan,268.76,False
aa2b79,United States,180.81,False
87339a,Japan,5.4,True
a582f9,United States,3.09,False
a21127,United States,157.35,False
a5d2d4,United States,217.39,False
a1179b,United States,48.87,False
a63b69,United States,165.66,False
a99b1b,United States,175.76,False
8518ae,Japan,1.29,True
a2376e,United States,35.02,False
a10477,United States,63.24,False
ad3067,United States,276.46,False
80171a,India,232.86,False
a39dca,United States,240.4,False
a88e54,United States,220.91,False
ab28d7,United States,0.0,True
a39dd0,United States,233.23,False
ac7e15,United States,161.66,False
ac48ac,United States,11.83,True
ac48d3,United States,271.53,False
ac48d6,United States,33.85,False
aaf5a9,United States,3.09,True
a9c8d2,United States,95.95,False
4bc888,Turkey,230.72,False
abf09e,United States,211.89,False
702034,Bangladesh,137.23,False
abf09c,United States,194.05,False
4bc890,Turkey,139.78,False
a14ad1,United States,191.04,False
73806d,Israel,141.27,False
73806c,Israel,255.99,False
a6bfa6,United States,246.3,False
a36661,United States,197.31,False
a0f355,United States,239.27,False
c2b03f,Canada,79.51,False
a4d624,United States,138.23,False
c058ae,Canada,242.46,False
a4995f,United States,0.0,True
a2467a,United States,0.0,True
80187d,India,227.81,False
a4e95e,United States,40.69,False
a3796b,United States,45.97,False
a1cffd,United States,191.9,False
7cc427,Australia,32.16,False
ab2752,United States,61.86,False
c058cb,Canada,219.5,False
a3fcd6,United States,228.01,False
a3795a,United States,223.69,False
801861,India,230.64,False
c07b05,Canada,218.73,False
738069,Israel,242.44,False
a10019,United States,51.17,False
80184e,India,245.34,False
c058cd,Canada,219.06,False
4bb46e,Turkey,227.36,False
ab2760,United States,0.0,True
80052d,India,95.45,False
ac340a,United States,182.11,False
738072,Israel,269.28,False
738073,Israel,228.21,False
c058bb,Canada,238.22,False
c02067,Canada,81.48,False
a8da3b,United States,131.63,False
adb723,United States,185.26,False
8733bc,Japan,213.06,False
7c6179,Australia,54.39,False
aa0701,United States,234.77,False
a4733e,United States,208.3,False
abaaa8,United States,216.48,False
a04e00,United States,159.72,False
738050,Israel,259.99,False
738054,Israel,254.86,False
ac7aa9,United States,6.69,True
a11380,United States,263.05,False
ac210e,United States,39.1,True
70209a,Bangladesh,278.52,False
a86904,United States,146.13,False
e48b01,Brazil,208.94,False
a3401a,United States,196.6,False
ad675f,United States,237.92,False
440081,Austria,225.01,False
ae740b,United States,59.16,False
aaf459,United States,50.93,False
ae7408,United States,75.43,False
ad6758,United States,226.7,False
a2dce1,United States,217.64,False
ae7400,United States,62.29,False
c02070,Canada,0.0,True
e80047,Chile,186.24,False
800584,India,238.34,False
440070,Austria,240.66,False
aa3b99,United States,55.53,False
ae1daa,United States,68.42,False
aa3b92,United States,92.76,False
a7ba5f,United States,41.49,False
c04687,Canada,111.64,False
a7ccce,United States,10.8,True
a005b3,United States,0.0,True
a9c62b,United States,54.33,False
a6f00d,United States,182.92,False
a4c37e,United States,0.0,True
8a064c,Indonesia,230.21,False
a59398,United States,243.98,False
adb5b3,United States,50.66,False
ac32cf,United States,196.92,False
a3539d,United States,202.3,False
ae1e58,United States,136.64,False
a97675,United States,184.94,False
a258b7,United States,211.44,False
e0b058,Argentina,7.72,True
a258b4,United States,10.29,True
a6acdd,United States,31.38,False
adb5de,United States,31.98,False
ae0b3e,United States,0.0,True
a4b065,United States,264.14,False
abab67,United States,187.11,False
ac32f2,United States,186.98,False
abab83,United States,53.03,False
a48699,United States,92.92,False
aa3ae2,United States,5.4,True
a89cdf,United States,6.94,True
a8699a,United States,194.57,False
a89cdc,United States,53.55,False
abab79,United States,64.95,False
a4d65c,United States,174.87,False
ac7b8a,United States,10.29,True
adfe91,United States,114.31,False
a245b7,United States,3.34,True
a258ed,United States,273.1,False
a91fcf,United States,38.35,False
8840f8,Thailand,68.13,False
a03b67,United States,213.0,False
c04660,Canada,59.68,False
a86981,United States,48.49,False
8017a0,India,199.85,False
c04662,Canada,37.73,False
a15b05,United States,258.6,False
aa3aa4,United States,37.96,False
a65cf1,United States,192.42,False
a97608,United States,219.91,False
ab2728,United States,225.93,False
a61697,United States,39.97,False
aa0759,United States,66.76,False
a73665,United States,201.36,False
a04e73,United States,53.04,False
a41e4e,United States,31.65,False
89611d,United Arab Emirates,112.67,False
a3fe3d,United States,46.72,False
89611b,United Arab Emirates,198.96,False
ab38bd,United States,50.12,False
a40b1b,United States,37.75,False
a6ae15,United States,53.88,False
a39b39,United States,233.54,False
c81b24,New Zealand,88.39,False
8016dd,India,232.66,False
70472b,Myanmar,103.56,False
781b4b,China,113.94,False
a1be72,United States,174.76,False
a28e6c,United States,55.66,False
a39b35,United States,54.64,False
7c72ac,Australia,71.22,False
a41e2c,United States,245.7,False
a2cb14,United States,241.21,False
8016ae,India,216.34,False
c81b3d,New Zealand,58.01,False
abbe0c,United States,69.27,False
a3a2c2,United States,46.11,False
a39b19,United States,165.78,False
aa908e,United States,8.75,True
a125f9,United States,128.41,False
8016c8,India,194.03,False
7c72b4,Australia,4.12,True
c1ea6a,Canada,4.37,True
a1be3a,United States,100.13,False
8016d4,India,210.45,False
a365b7,United States,261.22,False
a615d0,United States,11.32,True
a41e29,United States,196.6,False
a0f2c6,United States,53.67,False
abbe24,United States,83.78,False
e49caa,Brazil,82.04,False
e49cac,Brazil,269.47,False
ac45ac,United States,223.52,False
a8303f,United States,42.95,False
ac45d6,United States,83.33,False
a41e90,United States,241.28,False
a12701,United States,35.67,False
e4a612,Brazil,188.11,False
ab6e70,United States,53.29,False
a5e39d,United States,189.28,False
ac8e53,United States,174.17,False
ab25ed,United States,54.91,False
a9633c,United States,50.08,False
abbe4a,United States,280.51,False
a472ac,United States,40.34,False
c81b83,New Zealand,32.41,True
a4d5a1,United States,249.21,False
ab5b66,United States,242.33,False
a97690,United States,54.06,False
c1ea38,Canada,6.43,True
a962b0,United States,58.96,False
aca97c,United States,30.25,False
ab0032,United States,221.84,False
a12733,United States,226.85,False
a52b8c,United States,54.69,False
a9c5c5,United States,228.48,False
ac8cf1,United States,187.09,False
a04dc4,United States,64.47,False
a88b46,United States,35.11,False
a3eb9c,United States,35.51,False
aa3b84,United States,249.87,False
ada309,United States,224.41,False
a24720,United States,7.72,True
801806,India,68.94,False
af0955,United States,40.64,False
a1272f,United States,195.17,False
acdcc3,United States,116.59,False
8626cc,Japan,181.32,False
ac468d,United States,207.12,False
89617e,United Arab Emirates,201.48,False
738101,Israel,281.3,False
ac2038,United States,0.0,True
738100,Israel,219.26,False
896191,United Arab Emirates,266.66,False
adb653,United States,200.89,False
a90e61,United States,197.04,False
adb656,United States,224.17,False
8a05ac,Indonesia,2.06,True
a7ce87,United States,36.21,False
8a05ab,Indonesia,0.0,True
a1270f,United States,247.73,False
adc96f,United States,84.22,False
a7ce6c,United States,57.7,False
ac337e,United States,220.55,False
a988d1,United States,0.06,True
a24757,United States,124.58,False
ad402f,United States,6.69,True
a602ab,United States,223.48,False
ae6024,United States,45.79,False
c044b2,Canada,10.29,True
a4c2ad,United States,0.77,True
896178,United Arab Emirates,201.38,False
a8ee20,United States,43.21,False
a48713,United States,175.13,False
a748f8,United States,113.86,False
a868cb,United States,6.69,True
89616a,United Arab Emirates,233.06,False
a1277a,United States,198.87,False
adb65b,United States,0.0,True
800520,India,222.62,False
896185,United Arab Emirates,76.4,False
a12750,United States,273.74,False
a12753,United States,192.0,False
40690a,United Kingdom,226.5,False
ac2082,United States,258.17,False
ae6046,United States,188.34,False
c031a0,Canada,172.82,False
80180e,India,133.92,False
a722b1,United States,270.67,False
ab38aa,United States,146.75,False
a65e8c,United States,62.48,False
c07a14,Canada,6.69,True
adb67c,United States,65.37,False
a9fb92,United States,183.79,False
a77da1,United States,235.15,False
ac4843,United States,197.08,False
ab5bb1,United States,272.2,False
a77dae,United States,213.51,False
a12796,United States,246.71,False
017073,Egypt,41.78,False
a12797,United States,281.94,False
a1277b,United States,277.53,False
3ad3ff,France,10.8,True
a28deb,United States,44.3,False
a11473,United States,6.69,True
47b121,Norway,246.81,False
c059db,Canada,57.53,False
ac8ee5,United States,166.4,False
a4871c,United States,0.0,True
ab5bd4,United States,102.75,False
7cc529,Australia,54.55,False
ac486a,United States,211.04,False
ab6efc,United States,0.0,True
ab1573,United States,48.15,False
ae1eb3,United States,114.81,False
aaf562,United States,7.72,True
ae1eb1,United States,107.76,False
a7bb77,United States,219.15,False
ac4888,United States,246.79,False
abbedb,United States,225.45,False
a9fb4e,United States,281.08,False
ab5bf0,United States,288.45,False
ad6884,United States,230.29,False
a09188,United States,136.24,False
452180,Bulgaria,278.21,False
a39ada,United States,169.26,False
ad687b,United States,66.01,False
500194,San Marino,250.39,False
a2348d,United States,192.83,False
8a03c4,Indonesia,139.21,False
aaf587,United States,19.26,False
a40ac2,United States,89.33,False
e49d20,Brazil,192.52,False
a3411f,United States,256.21,False
ababe8,United States,207.34,False
a23494,United States,171.5,False
ababe1,United States,200.05,False
a27aee,United States,0.0,True
a36799,United States,136.96,False
ac20c4,United States,248.08,False
a4c48f,United States,126.54,False
abac67,United States,46.81,False
a7baaf,United States,77.31,False
a8a785,United States,153.52,False
a126c4,United States,191.38,False
8a051c,Indonesia,129.51,False
a34185,United States,62.79,False
aae0db,United States,185.79,False
a9c737,United States,143.32,False
300a62,Italy,275.09,False
e49baf,Brazil,228.53,False
a16f15,United States,54.03,False
300a5c,Italy,171.39,False
452134,Bulgaria,252.04,False
a3549d,United States,0.0,True
ad9c6c,United States,56.02,False
a126eb,United States,231.45,False
c07aa4,Canada,96.18,False
a3a478,United States,50.49,False
a6add1,United States,35.36,False
a3eadd,United States,56.78,False
8a0508,Indonesia,74.13,False
aa3bf0,United States,62.19,False
a96411,United States,235.11,False
a41f37,United States,198.62,False
c02104,Canada,59.34,False
8005b9,India,232.69,False
a65dfa,United States,39.15,False
7020ac,Bangladesh,222.55,False
a61797,United States,5.14,True
a090c1,United States,56.6,False
7c7539,Australia,141.59,False
0d12ad,Mexico,198.21,False
aa921e,United States,62.25,False
a379dd,United States,283.14,False
7020b4,Bangladesh,223.85,False
aa9220,United States,195.76,False
a126cc,United States,282.05,False
440118,Austria,134.51,False
a52aed,United States,249.24,False
a379d3,United States,104.13,False
a5e44c,United States,232.32,False
7020bd,Bangladesh,222.97,False
c0477e,Canada,145.49,False
ab282b,United States,192.37,False
a379cd,United States,171.75,False
a85762,United States,45.47,False
ab6eb9,United States,178.99,False
e4a559,Brazil,203.14,False
e49bfe,Brazil,214.58,False
ac481d,United States,2.31,True
a4c492,United States,9.26,True
a83108,United States,229.83,False
aa4ee9,United States,166.94,False
a126e6,United States,284.5,False
a126e8,United States,234.34,False
a090a5,United States,35.17,False
a499a0,United States,0.0,True
a7cf10,United States,233.83,False
a89f0f,United States,54.31,False
a41f6c,United States,245.94,False
a41f72,United States,173.31,False
a2cc46,United States,145.18,False
4bb1e1,Turkey,227.53,False
a353c8,United States,139.91,False
a353c6,United States,189.72,False
a353d2,United States,193.67,False
8004dd,India,259.79,False
ab5c26,United States,209.6,False
a486d8,United States,194.6,False
4bb1e8,Turkey,263.61,False
ac46c3,United States,212.13,False
aa06b7,United States,201.12,True
a486be,United States,262.32,False
a499ec,United States,193.23,False
a6af55,United States,0.0,True
adc9b6,United States,290.15,False
ad79e8,United States,205.45,False
a593be,United States,43.96,False
4892c4,Poland,209.24,False
a233ce,United States,178.45,False
a28f6f,United States,39.6,False
a499dc,United States,48.46,False
4892c9,Poland,241.97,False
4892c8,Poland,236.09,False
c04738,Canada,227.92,False
a460d1,United States,231.43,False
ae1f2d,United States,10.15,False
896209,United Arab Emirates,287.83,False
abbf4c,United States,222.5,False
a9a132,United States,156.69,False
896213,United Arab Emirates,267.64,False
a3ff34,United States,55.91,False
ac46e0,United States,305.87,False
a52c03,United States,43.19,False
ac33c4,United States,0.0,True
896216,United Arab Emirates,235.89,False
8a0579,Indonesia,249.54,False
847294,Japan,228.04,False
ac20a1,United States,183.17,False
7380c2,Israel,261.54,False
7380c1,Israel,220.2,False
7380c6,Israel,238.72,False
7380c5,Israel,236.16,False
7380c4,Israel,248.27,False
a9778d,United States,67.66,False
7380c8,Israel,260.14,False
a9b43f,United States,3.6,True
a220cb,United States,197.95,False
a749c8,United States,149.32,False
ac7c52,United States,0.0,True
344344,Spain,178.75,False
344346,Spain,269.32,False
aaf3e8,United States,66.37,False
7380cb,Israel,232.72,False
7380ca,Israel,265.5,False
ac7c67,United States,181.83,False
ac33e2,United States,169.05,False
acdf4f,United States,84.06,False
ac212d,United States,0.0,True
a09204,United States,196.17,False
aa3c9a,United States,6.43,True
a9fc34,United States,6.94,True
a28eb7,United States,211.02,False
accac7,United States,170.82,False
ad677f,United States,0.0,True
a950b2,United States,228.21,False
a7bc58,United States,224.45,False
a76c79,United States,245.86,False
c07b3f,Canada,128.08,False
ab148b,United States,256.23,False
a16ebc,United States,209.22,False
c07b59,Canada,226.69,False
ac3477,United States,189.38,False
adb782,United States,169.75,False
a8a6cf,United States,64.65,False
ae7458,United States,216.02,False
a9d9f2,United States,114.72,False
ac2154,United States,195.64,False
abaadd,United States,207.3,False
a4d801,United States,57.65,False
a976df,United States,49.45,False
8a04a5,Indonesia,221.11,False
a3a503,United States,130.72,False
a40c8c,United States,60.62,False
ac2173,United States,279.78,False
a3a509,United States,169.95,False
7c617d,Australia,67.81,False
a5f6ef,United States,45.86,False
a23547,United States,72.65,False
a580b8,United States,34.1,False
a89f54,United States,53.66,False
abaafe,United States,183.26,False
a736e5,United States,54.18,False
a3ec93,United States,259.61,False
c07b09,Canada,65.51,False
a28ee7,United States,227.29,False
a1bee0,United States,11.83,True
a89f80,United States,209.93,False
a5e3e4,United States,157.39,False
a4b0bb,United States,232.53,False
c045f1,Canada,221.58,False
a36845,United States,45.39,False
0d0019,Mexico,243.07,False
a09239,United States,203.25,False
