icao24,origin_country,velocity,on_ground
ab1628,United States,93.11,False
a1ad1f,United States,26.84,False
ab6fbf,United States,271.76,False
a6f240,United States,104.55,False
c80a16,New Zealand,44.02,False
0d11b0,Mexico,162.57,False
a8a82f,United States,221.05,False
47880d,Norway,236.96,False
a6f226,United States,210.8,False
e80205,Chile,225.21,False
a2ba48,United States,199.93,False
8014a4,India,110.33,False
a2cd75,United States,206.07,False
aa07f9,United States,82.15,False
a101f9,United States,224.01,False
a5f7e5,United States,227.48,False
c03517,Canada,217.06,False
a40d62,United States,158.22,False
7c1c50,Australia,61.73,False
87455c,Japan,199.1,False
a977b1,United States,47.85,False
8014b4,India,104.58,False
e0b215,Argentina,253.16,False
8a0493,Indonesia,197.67,False
accd13,United States,74.21,False
a2ba29,United States,0.0,True
accd10,United States,209.78,False
a88d1a,United States,228.34,False
a3a4ed,United States,264.58,False
a2ba24,United States,175.34,False
8a047a,Indonesia,0.0,True
accd18,United States,95.83,False
a64d4d,United States,0.0,True
a091f3,United States,202.69,False
e07584,Argentina,170.24,False
e07583,Argentina,248.6,False
e07582,Argentina,267.94,False
ab5d58,United States,223.41,False
a3ed7c,United States,86.43,False
84d283,Japan,150.3,False
c04850,Canada,97.14,False
87457e,Japan,163.92,False
a4b1c7,United States,59.43,False
ad67ae,United States,214.1,False
accd09,United States,95.33,False
7cf9c4,Australia,210.41,False
84d28e,Japan,191.32,False
a234ef,United States,185.73,False
a5d1a2,United States,0.06,True
ac47de,United States,138.81,False
c81d95,New Zealand,25.31,False
a724af,United States,50.73,False
aaf4bd,United States,206.29,False
a857c2,United States,232.77,False
a6f28c,United States,71.61,False
a2ba7e,United States,0.06,True
e49eed,Brazil,235.98,False
aa3d09,United States,139.11,False
8014dc,India,12.35,True
8014db,India,0.0,True
85188c,Japan,177.85,False
a40d8d,United States,192.14,False
e48ba8,Brazil,234.04,False
8014af,India,266.76,False
8014bb,India,225.25,False
acba1b,United States,283.68,False
a2ba4f,United States,242.83,False
a3b7f4,United States,208.32,False
e0b284,Argentina,256.69,False
a4d7e4,United States,66.94,False
abad6c,United States,261.59,False
7c1c4b,Australia,59.16,False
aa0909,United States,76.76,False
471f67,Hungary,221.56,False
0d122b,Mexico,181.96,False
ac2262,United States,114.61,False
a99a3d,United States,213.6,False
a99a52,United States,209.08,False
a28fac,United States,36.06,False
a1bfb2,United States,191.64,False
ada549,United States,46.86,False
a1bfb7,United States,57.5,False
a03ce6,United States,220.97,False
ad4248,United States,43.15,False
ae620b,United States,0.0,True
ae620c,United States,0.0,True
a03cb6,United States,217.8,False
e48c4d,Brazil,252.24,False
c07c7b,Canada,222.51,False
c07c7a,Canada,5.4,True
a594fa,United States,240.51,False
5003d3,San Marino,200.36,False
a46304,United States,199.78,False
a3696e,United States,77.85,False
7809cf,China,225.38,False
a41fe4,United States,0.0,True
a40cb0,United States,48.12,False
a844c4,United States,36.88,False
7c2f26,Australia,78.98,False
a40ca4,United States,212.74,False
a9b4a4,United States,137.64,False
a51a76,United States,134.46,False
a2cca4,United States,49.11,False
801612,India,221.64,False
a7aa1f,United States,19.39,False
7c2f20,Australia,63.8,False
a1bfd7,United States,188.47,False
c81ce8,New Zealand,53.23,False
c81ce5,New Zealand,57.19,False
0d1233,Mexico,112.89,False
a4d97e,United States,63.76,False
aa8114,United States,232.91,False
e48c03,Brazil,115.51,False
a46345,United States,197.21,False
aa8110,United States,37.23,False
ac2412,United States,205.91,False
80175f,India,202.25,False
ac3751,United States,245.23,False
c07e32,Canada,217.7,False
a5d319,United States,7.46,True
a40cd9,United States,263.07,False
a1f00e,United States,90.43,False
a22358,United States,1.8,True
a7131c,United States,53.67,False
abadd6,United States,208.14,False
801744,India,2.83,True
a5701c,United States,209.42,False
801742,India,232.58,False
ad574f,United States,191.39,False
a71337,United States,206.26,False
c07e62,Canada,210.66,False
a59689,United States,48.64,False
ac2439,United States,131.18,False
a41fed,United States,232.48,False
c035bb,Canada,222.14,False
80173c,India,208.02,False
a9ea96,United States,231.82,False
a85964,United States,0.77,True
ad9dac,United States,105.05,False
c035d4,Canada,229.96,False
a46310,United States,4.12,True
a76cc0,United States,69.36,False
c07e51,Canada,274.93,False
a65fb5,United States,173.43,False
a53fbf,United States,86.55,False
aae465,United States,235.41,False
a3ffd3,United States,37.23,False
ab4ae9,United States,268.09,False
a128aa,United States,104.81,False
7cb035,Australia,45.48,False
3c4b30,Germany,301.18,False
ad442d,United States,71.75,False
407b8b,United Kingdom,224.82,False
3c4b28,Germany,266.62,False
a4d946,United States,181.81,False
ab4af1,United States,218.05,False
e48c2f,Brazil,145.84,False
ac245c,United States,218.16,False
3c4b2e,Germany,265.02,False
ab0485,United States,194.01,False
0d10f8,Mexico,200.5,False
ad8aa9,United States,233.45,False
a60621,United States,80.79,False
a1f070,United States,4.89,True
a89fa3,United States,217.67,False
ad5795,United States,105.65,False
ad444d,United States,1.03,True
a60631,United States,47.73,False
a9fd75,United States,64.39,False
a85931,United States,189.42,False
a60633,United States,57.75,False
a0808f,United States,216.08,False
0d10fe,Mexico,193.31,False
a52cc8,United States,267.19,False
801788,India,171.31,False
a6afab,United States,84.3,False
abf11f,United States,223.05,False
ac379a,United States,214.53,False
80044b,India,210.98,False
ad5785,United States,182.78,False
80177e,India,141.77,False
e48c30,Brazil,6.69,True
801793,India,99.82,False
a3a65f,United States,208.39,False
801792,India,198.25,False
ada5ee,United States,16.98,True
a02b2d,United States,0.0,True
a4a082,United States,68.11,False
a6f380,United States,50.66,False
c0104f,Canada,263.14,False
a45091,United States,211.49,False
a02b41,United States,50.34,False
a4507a,United States,45.28,False
a4507f,United States,57.85,False
a84699,United States,265.66,False
a2ce05,United States,261.77,False
a235b7,United States,183.71,False
a02b50,United States,54.66,False
a14b1a,United States,0.06,True
80047c,India,156.57,False
ad42fa,United States,56.65,False
a4639d,United States,38.52,False
4aca04,Sweden,77.11,False
e4a75f,Brazil,151.33,False
a82055,United States,98.91,False
e48ad4,Brazil,151.24,False
a1ae05,United States,277.99,False
a8efe7,United States,62.2,False
4bb4f0,Turkey,238.27,False
a7000a,United States,137.09,False
a84663,United States,264.38,False
4aca67,Sweden,244.3,False
a7133f,United States,232.65,False
7c1cb4,Australia,66.2,False
7c2fe7,Australia,172.34,False
a26b51,United States,122.98,False
ac370b,United States,165.88,False
aa8148,United States,97.94,False
a9b62a,United States,213.53,False
4bb4ee,Turkey,237.33,False
a8a980,United States,56.61,False
76b865,Singapore,218.75,False
a89fda,United States,0.0,True
a6068f,United States,78.15,False
a70019,United States,132.98,False
ab5db8,United States,0.0,True
a0f5ca,United States,30.54,False
a102b6,United States,53.01,False
a90fcb,United States,200.76,False
ab5dab,United States,199.47,False
471fac,Hungary,216.62,False
76b86a,Singapore,156.79,False
76b86b,Singapore,172.88,False
a88ce3,United States,87.46,False
aa9459,United States,55.57,False
ab0425,United States,68.14,False
a368d3,United States,0.06,True
a2ce29,United States,198.01,False
a88ccf,United States,65.75,False
c81c31,New Zealand,59.87,False
c02358,Canada,121.85,False
c81c33,New Zealand,36.54,False
847114,Japan,247.71,False
a4fb37,United States,43.55,False
a3a5eb,United States,0.06,True
a2ce7d,United States,185.24,False
c81c47,New Zealand,49.22,False
a2ce7f,United States,57.03,False
a5e5ae,United States,31.7,False
a51b58,United States,212.38,False
a63b2a,United States,45.0,False
a582bb,United States,257.72,False
abae2c,United States,198.33,False
a475de,United States,157.8,False
8a0377,Indonesia,81.64,False
84c068,Japan,170.39,False
47b1e8,Norway,61.22,False
8a0375,Indonesia,205.99,False
a38b61,United States,152.2,False
aa2b21,United States,60.56,False
a39e7d,United States,174.94,False
a2ce83,United States,157.05,False
ac6b12,United States,62.57,False
ac22a2,United States,127.49,False
a462a6,United States,53.82,False
a9a399,United States,257.93,False
a88e2e,United States,261.73,False
a26b4a,United States,170.33,False
873378,Japan,195.93,False
8015ad,India,210.62,False
aaf5df,United States,232.58,False
a9538b,United States,271.27,False
ab02e3,United States,35.7,False
7c71f7,Australia,0.0,True
e0b142,Argentina,146.06,False
a5c08b,United States,0.73,False
abae62,United States,280.34,False
a11721,United States,252.39,False
c04920,Canada,77.88,False
a738a3,United States,78.12,False
aae2d9,United States,231.65,False
ad8b20,United States,212.49,False
e49dde,Brazil,143.7,False
a0f70c,United States,117.84,False
a3db20,United States,263.93,False
acce3f,United States,216.7,False
a3a5d9,United States,180.21,False
a2bb90,United States,33.38,False
ab5e9b,United States,248.2,False
ac6b53,United States,52.16,False
3c4ad9,Germany,282.58,False
8015e4,India,223.42,False
3c4ad8,Germany,6.22,False
8015e7,India,225.55,True
a2bb89,United States,155.58,False
a3a5cf,United States,6.94,True
a52e50,United States,284.0,False
a52e4e,United States,94.33,False
a2bb83,United States,0.0,False
a63b04,United States,147.78,False
8015f7,India,275.42,False
abae8f,United States,249.22,False
ac22ea,United States,231.92,False
a618f5,United States,5.92,True
885315,Thailand,256.98,False
ad4363,United States,86.63,False
4401e2,Austria,231.69,False
a0f73c,United States,76.14,False
a3571c,United States,224.99,False
a08114,United States,122.59,False
a8de7d,United States,69.45,False
ab038b,United States,201.17,False
a1adab,United States,208.85,False
c06a76,Canada,242.52,False
a34400,United States,91.73,False
0d111a,Mexico,209.47,False
ada669,United States,216.55,False
a88e8a,United States,193.89,False
aa92fb,United States,238.88,False
0d112a,Mexico,1.29,True
0d112f,Mexico,2.57,True
ada699,United States,199.46,False
702067,Bangladesh,217.17,False
a02aa8,United States,95.31,False
0d113b,Mexico,267.34,False
ad4390,United States,245.91,False
4bc849,Turkey,141.72,False
ada683,United States,178.17,False
4bc841,Turkey,241.9,False
a35701,United States,189.74,False
a9c8ff,United States,178.15,False
841b6a,Japan,180.84,False
c06a82,Canada,204.15,False
a965d1,United States,52.78,False
a1f116,United States,249.8,False
87339a,Japan,311.14,False
a5d2d4,United States,189.48,False
a8de56,United States,236.23,False
c06a38,Canada,246.51,False
a99b1b,United States,87.28,False
4401a3,Austria,300.3,False
a40dbb,United States,5.66,True
8518d0,Japan,177.89,False
a39dca,United States,277.13,False
a88e51,United States,225.06,False
a39dd0,United States,204.07,False
a952ae,United States,283.92,False
a14ac7,United States,70.77,False
ac7e15,United States,130.9,False
a5d2f9,United States,4.12,True
c81bb3,New Zealand,138.07,False
a9c8b7,United States,91.12,False
0d1103,Mexico,192.45,False
a34425,United States,63.57,False
ac48ac,United States,0.06,True
a4fb92,United States,79.25,False
aa92c2,United States,97.44,False
a99b16,United States,1.8,True
ac48d3,United States,247.58,False
abf09e,United States,217.43,False
4bb563,Turkey,191.1,False
4bc895,Turkey,229.22,False
5002bd,San Marino,245.6,False
a34417,United States,47.66,False
a14ad1,United States,2.57,True
a14ad4,United States,160.37,False
0d1119,Mexico,182.35,False
a98909,United States,168.98,False
a4996b,United States,67.66,False
a6bfa6,United States,204.18,False
a3c975,United States,120.19,False
a0f355,United States,176.7,False
a9fa5c,United States,226.04,False
c058ae,Canada,267.28,False
a4995f,United States,90.59,False
a35336,United States,241.21,False
a8690a,United States,168.08,False
a4e95e,United States,45.46,False
a47303,United States,0.0,True
a1cffd,United States,4.12,True
4068f6,United Kingdom,218.32,False
440090,Austria,3.09,True
a3fcd6,United States,188.58,False
738060,Israel,219.2,False
801862,India,202.06,False
738063,Israel,260.7,False
738068,Israel,262.22,False
a2dca3,United States,39.65,False
c058cd,Canada,220.2,False
ab2760,United States,259.31,False
ac340a,United States,197.83,False
a3661f,United States,282.13,False
a5f629,United States,38.16,False
738072,Israel,253.6,False
c058c3,Canada,260.67,False
738075,Israel,268.76,False
a9c4fc,United States,166.23,False
738073,Israel,230.45,False
a36636,United States,259.99,False
c058bb,Canada,262.04,False
702087,Bangladesh,292.56,False
8733bc,Japan,269.57,False
a1139f,United States,79.18,False
a62908,United States,42.18,False
3c4a0d,Germany,263.11,False
a3c940,United States,203.22,False
738050,Israel,252.72,False
3c4a21,Germany,263.68,False
738053,Israel,262.28,False
738052,Israel,237.4,False
738051,Israel,9.26,True
e4a5a5,Brazil,0.0,True
738057,Israel,249.44,False
ac7aa9,United States,0.39,True
738055,Israel,246.9,False
a11380,United States,265.15,False
ac210e,United States,281.79,False
e48b00,Brazil,68.4,False
70209a,Bangladesh,72.16,False
a3401a,United States,189.55,False
440081,Austria,247.3,False
a74923,United States,211.02,False
aae132,United States,208.73,False
ab0147,United States,232.57,False
a2dce1,United States,209.58,False
c02070,Canada,0.0,True
e80046,Chile,70.94,False
ab013a,United States,99.97,False
e80048,Chile,0.9,True
e80047,Chile,261.96,False
800584,India,240.02,False
70209b,Bangladesh,261.12,False
e80049,Chile,282.17,False
c04688,Canada,244.52,False
a7ccce,United States,2.57,True
c04681,Canada,92.6,False
a7dffd,United States,46.85,False
a7101e,United States,231.34,False
adc8ee,United States,164.01,False
ad52c2,United States,225.8,False
8a064d,Indonesia,70.41,False
a59398,United States,191.35,False
accb22,United States,54.03,False
874846,Japan,184.72,False
a8431a,United States,0.45,True
ac32cf,United States,217.71,False
a3539d,United States,176.1,False
a97675,United States,193.1,False
a018ee,United States,140.35,False
e0b058,Argentina,223.05,False
a8697f,United States,12.86,True
a9b310,United States,61.56,False
8a063b,Indonesia,129.7,False
8a063c,Indonesia,233.59,False
a8b964,United States,10.8,True
a4b065,United States,270.92,False
ac32f2,United States,89.15,False
ab5b8c,United States,189.39,False
a04e24,United States,230.9,False
a84356,United States,86.97,False
c04693,Canada,102.6,False
8a0639,Indonesia,127.42,False
aa3ae2,United States,198.8,False
c0468e,Canada,197.87,False
a47364,United States,203.27,False
e4a62d,Brazil,178.37,False
a8699a,United States,147.06,False
accb50,United States,69.99,False
a138b8,United States,189.76,False
a4d65c,United States,186.53,False
ac7b8a,United States,258.95,False
accb65,United States,199.09,False
a5e31c,United States,255.28,False
a258ed,United States,68.78,False
a78fcf,United States,184.29,False
a3fcfb,United States,203.05,False
a005fc,United States,57.98,False
8840f8,Thailand,28.29,True
3c4a8b,Germany,233.95,False
a73647,United States,83.49,False
ae1e95,United States,142.04,False
8960fb,United Arab Emirates,242.73,False
a6032d,United States,234.64,False
a03b25,United States,162.73,False
8a0603,Indonesia,236.03,False
a03b1d,United States,290.58,False
abab9d,United States,62.25,False
a04e60,United States,186.23,False
841bd1,Japan,92.7,False
a03b34,United States,66.97,False
ad9b94,United States,211.13,False
a9fa9e,United States,217.39,False
a258cd,United States,216.54,False
a5d00a,United States,70.69,False
a15b21,United States,37.6,False
ab2729,United States,248.92,False
a74992,United States,209.99,False
a1be10,United States,110.98,False
a03b40,United States,221.54,False
a73665,United States,171.12,False
aa3b05,United States,217.93,False
781b3e,China,176.2,False
aae09f,United States,7.46,True
a9b381,United States,243.56,False
c81b24,New Zealand,152.6,False
a9b389,United States,177.69,False
70472a,Myanmar,139.63,False
a748bc,United States,0.0,True
ac209a,United States,40.85,False
a628e2,United States,50.73,False
a41e2c,United States,253.97,False
a39b20,United States,120.83,False
a28e5b,United States,215.93,False
34558e,Spain,251.83,False
aa908e,United States,207.35,False
a39b19,United States,196.36,False
a4e8ef,United States,258.8,False
a125f9,United States,203.72,False
a498d7,United States,56.98,False
a748dd,United States,36.93,False
8016d2,India,116.86,False
a1be3a,United States,6.69,True
8016d4,India,0.77,True
a365b7,United States,264.58,False
a03b6d,United States,0.06,True
abbe26,United States,55.48,False
a2de1f,United States,231.62,False
a615d0,United States,278.84,False
a41e29,United States,185.78,False
ac8e1d,United States,186.77,False
4891a6,Poland,240.1,False
a15b4c,United States,172.58,False
aa9088,United States,158.03,False
a9c66a,United States,191.44,False
8003f3,India,181.69,False
ac7b19,United States,115.35,False
471d65,Hungary,221.42,False
ab12b0,United States,218.33,False
a1ab98,United States,37.64,False
c1ea42,Canada,6.17,True
a41e90,United States,215.1,False
ac7b1b,United States,257.03,False
471d5b,Hungary,238.41,False
ab6e6d,United States,49.05,False
a472c7,United States,0.0,True
a3c8cb,United States,154.15,False
a40b3d,United States,82.43,False
a41e74,United States,205.41,False
e49ca9,Brazil,70.94,False
a352c9,United States,274.97,False
c07a7c,Canada,183.86,False
a52b00,United States,56.87,False
ac45ea,United States,50.85,False
7c0b77,Australia,36.06,False
c1ea38,Canada,7.46,True
aca97c,United States,26.44,False
a12731,United States,208.13,False
a12732,United States,260.66,False
a12734,United States,139.53,False
abbce5,United States,215.11,False
a9c5c5,United States,239.42,False
ac8cf1,United States,0.0,True
7cb05c,Australia,168.89,False
7cb05d,Australia,1.8,True
a88b46,United States,44.74,False
c044f3,Canada,48.49,False
aa3b85,United States,280.42,False
8a05e7,Indonesia,189.43,False
aa3b84,United States,110.95,False
adb62e,United States,64.41,False
7cb067,Australia,0.0,True
7cb065,Australia,97.55,False
a842ac,United States,65.5,False
ad5329,United States,130.9,False
a2cb9e,United States,176.68,False
a24720,United States,137.0,False
7cb063,Australia,174.76,False
801810,India,223.54,False
801811,India,93.42,False
a1272d,United States,284.25,False
acdcc3,United States,122.44,False
8626cc,Japan,108.04,False
89617f,United Arab Emirates,244.54,False
a988f0,United States,219.52,False
aca99c,United States,215.39,False
89617c,United Arab Emirates,148.61,False
7cb059,Australia,65.58,False
a12711,United States,228.87,False
a842e2,United States,0.0,True
896197,United Arab Emirates,205.26,False
738102,Israel,237.73,False
ac2038,United States,221.97,False
738100,Israel,259.61,False
ac335b,United States,69.25,False
896191,United Arab Emirates,128.6,False
adb653,United States,197.9,False
c031ba,Canada,202.19,False
3c15be,Germany,270.92,False
a8a5bf,United States,52.51,False
8a05ae,Indonesia,0.45,True
ad533d,United States,204.5,False
a1270a,United States,208.72,False
a1270b,United States,194.32,False
aa4e80,United States,199.26,False
a89e2f,United States,50.54,False
ac337e,United States,0.77,True
a8b8ba,United States,190.65,False
a89e2b,United States,62.38,False
aa05f6,United States,189.1,False
a24757,United States,195.01,False
a735d7,United States,9.77,True
c07a08,Canada,34.5,False
a04dfa,United States,208.97,False
adb680,United States,202.41,False
a4870d,United States,153.03,False
a5f5bf,United States,251.14,False
a1010c,United States,223.25,False
a5e2b2,United States,55.85,False
a1277a,United States,196.28,False
ad4049,United States,124.8,False
a748ec,United States,140.11,False
896180,United Arab Emirates,92.82,False
ad5398,United States,257.08,False
a12750,United States,241.22,False
c044bb,Canada,6.69,True
a12753,United States,207.04,False
c07a0f,Canada,0.0,True
a12755,United States,4.37,True
40690d,United Kingdom,223.35,False
ac2082,United States,129.54,False
a602cd,United States,166.2,False
801822,India,103.72,False
c031a0,Canada,141.21,False
a2471c,United States,160.63,False
a722b1,United States,246.71,False
a4c2f8,United States,269.01,False
a65e8c,United States,30.42,False
801828,India,226.37,False
c07a14,Canada,255.38,False
801831,India,190.49,False
a2dddd,United States,86.82,False
ab2854,United States,228.09,False
ab2855,United States,140.48,False
a15aef,United States,271.07,False
ab284d,United States,140.39,False
a60409,United States,180.09,False
452198,Bulgaria,222.25,False
04200a,Equatorial Guinea,192.16,False
a3a43a,United States,40.67,False
a0916a,United States,56.23,False
ab5bb1,United States,294.36,False
a39ab4,United States,194.6,False
a77dae,United States,244.07,False
a12797,United States,202.4,False
a12798,United States,204.08,False
a12799,United States,205.7,False
a3a44a,United States,212.03,False
a2ddac,United States,83.65,False
7c7555,Australia,0.06,True
a52abf,United States,36.62,False
aaf53a,United States,136.49,False
a0f44c,United States,86.73,False
ab5bd4,United States,259.81,False
7cc529,Australia,49.09,False
ab6efc,United States,244.57,False
a9b2e0,United States,220.21,False
aae233,United States,291.71,False
a7bb77,United States,162.31,False
e071cb,Argentina,182.67,False
500168,San Marino,254.36,False
ac3558,United States,250.89,False
ac4888,United States,146.42,False
a9fb4e,United States,0.0,True
a09188,United States,198.33,False
ad9bc8,United States,236.13,False
acdef1,United States,46.13,False
a39ada,United States,228.83,False
440198,Austria,17.49,True
300a9d,Italy,263.52,False
500194,San Marino,226.49,False
a8db54,United States,34.98,False
ada51e,United States,277.84,False
a9b2c1,United States,69.49,False
a34130,United States,244.26,False
a35463,United States,103.04,False
7c7591,Australia,68.1,False
e49d20,Brazil,84.45,False
ac7bf8,United States,237.57,False
440189,Austria,91.94,False
e49d24,Brazil,84.05,False
a53dac,United States,4.89,True
8a03ab,Indonesia,238.93,False
a40aaf,United States,33.96,False
a27aee,United States,216.08,False
a36799,United States,223.27,False
ac20c4,United States,0.0,True
ab00ce,United States,87.97,False
ad53ce,United States,9.26,True
a4b166,United States,141.91,False
452119,Bulgaria,241.47,False
a28f12,United States,172.09,False
a8a785,United States,198.92,False
a34199,United States,212.25,False
a5e47f,United States,72.24,False
a126c3,United States,204.58,False
a126c4,United States,226.34,False
a97797,United States,8.75,True
ae0c47,United States,75.11,False
a3c9b4,United States,197.45,False
8018b9,India,179.43,False
a4615d,United States,49.45,False
c03493,Canada,80.08,False
e4a526,Brazil,187.07,False
acdf9a,United States,232.75,False
a9c737,United States,215.12,False
a96434,United States,267.47,False
471da8,Hungary,243.78,False
a6049b,United States,147.71,False
452138,Bulgaria,72.54,False
ad53fd,United States,79.84,False
c03487,Canada,231.69,False
a04f49,United States,244.85,False
a15c01,United States,217.14,False
ad53ea,United States,84.82,False
a2cc16,United States,36.49,False
a126ed,United States,248.57,False
c07aa4,Canada,126.27,False
a6add1,United States,33.5,False
8a0509,Indonesia,150.57,False
aa3bf0,United States,156.81,False
a4b125,United States,270.47,False
a41f37,United States,223.17,False
ab2823,United States,91.58,False
a1ac0f,United States,62.46,False
7020ac,Bangladesh,255.62,False
a61797,United States,6.17,True
ac4801,United States,215.71,False
7020b4,Bangladesh,237.21,False
a52aed,United States,227.01,False
aa9224,United States,0.0,True
7020be,Bangladesh,268.12,False
a379d3,United States,80.77,False
ab282b,United States,0.77,True
a379cd,United States,104.92,False
ac4818,United States,59.04,False
a6045d,United States,196.84,False
ab6eb9,United States,167.22,False
e49bfc,Brazil,73.92,False
e49bfd,Brazil,80.92,False
ac481d,United States,279.37,False
a4c492,United States,10.29,True
e4a54d,Brazil,208.15,False
846020,Japan,179.81,False
e4a54b,Brazil,260.83,False
aa4ee9,United States,196.22,False
a126e6,United States,224.42,False
a499a0,United States,204.7,False
a7cf10,United States,181.92,False
a89f0f,United States,51.24,False
a64c16,United States,43.57,False
a233e7,United States,257.21,False
a53f5b,United States,232.01,False
a52c2d,United States,117.81,False
85e27c,Japan,116.54,False
4bb1e7,Turkey,261.25,False
a4c3b6,United States,108.28,False
a353c8,United States,91.35,False
a486cc,United States,139.02,False
a8318f,United States,90.71,False
a353d2,United States,180.39,False
ab5c26,United States,140.42,False
4bb1e8,Turkey,258.95,False
a89f2d,United States,51.54,False
8017e5,India,194.67,False
ac46c3,United States,222.26,False
aa06b7,United States,281.05,False
a603b0,United States,279.87,False
a53f90,United States,37.48,False
adc9b6,United States,277.37,False
ad79e8,United States,149.65,False
7c0c49,Australia,1.8,True
4892c1,Poland,213.76,False
4bb1c4,Turkey,240.35,False
a736c1,United States,237.84,False
4bb1c3,Turkey,252.12,False
ac33a3,United States,192.59,False
8017f7,India,263.01,False
a28f6f,United States,49.34,False
a7cf0a,United States,2.06,True
a28f80,United States,250.08,False
4892c9,Poland,241.61,False
c04738,Canada,199.49,False
adc9a7,United States,260.29,False
ac46e5,United States,195.26,False
a340f4,United States,75.97,False
896212,United Arab Emirates,261.17,False
896210,United Arab Emirates,296.36,False
abac2a,United States,22.64,False
aa19b9,United States,72.92,False
a95171,United States,227.29,False
ab5c69,United States,104.63,False
ac20a1,United States,156.52,False
7380c1,Israel,262.13,False
7380c5,Israel,261.99,False
7380c4,Israel,252.08,False
abac50,United States,217.31,False
7380c9,Israel,253.35,False
7380c8,Israel,276.13,False
7380c7,Israel,268.48,False
a9b43f,United States,85.4,False
e08594,Argentina,190.83,False
abac48,United States,267.61,False
a9c773,United States,46.75,False
a3ec31,United States,58.79,False
a96481,United States,75.06,False
7380ca,Israel,251.15,False
ab00d6,United States,236.85,False
a593a0,United States,254.31,False
aa915f,United States,175.74,False
c81a91,New Zealand,86.92,False
ac212d,United States,80.49,False
abbdfa,United States,220.05,False
a04ee7,United States,34.09,False
accac7,United States,145.25,False
ad5460,United States,195.57,False
a16ec2,United States,214.11,False
a04edb,United States,190.8,False
a7bc58,United States,205.92,False
aaf485,United States,189.78,False
ab148b,United States,212.74,False
a03bc7,United States,258.87,False
a16ebc,United States,213.68,False
ac3477,United States,157.39,False
a64c9c,United States,80.38,False
adfdc1,United States,144.75,False
adb782,United States,270.14,False
a8a6cf,United States,70.96,False
ac2154,United States,226.87,False
344305,Spain,280.38,False
8a04a9,Indonesia,231.86,False
abaadd,United States,197.5,False
ad5480,United States,186.23,False
8a04a4,Indonesia,75.66,False
a3a503,United States,168.73,False
a3a509,United States,242.03,False
a976ea,United States,95.85,False
840a7c,Japan,311.66,False
