icao24,origin_country,velocity,on_ground
aa8110,United States,70.63,False
ad9db0,United States,219.73,False
a76cb8,United States,203.58,False
a4d98e,United States,56.4,False
ab0446,United States,63.97,False
abadc0,United States,199.35,False
8a01e0,Indonesia,232.82,False
a60665,United States,78.46,False
ac3751,United States,222.78,False
801772,India,265.13,False
c07e32,Canada,207.0,False
800446,India,125.46,False
c07e33,Canada,208.23,False
a40cd9,United States,138.66,False
c035cc,Canada,230.95,False
801738,India,212.43,False
a22358,United States,5.66,True
a08057,United States,4.63,True
a64ce6,United States,199.49,False
a7131b,United States,174.45,False
a47656,United States,58.32,False
ad574f,United States,178.33,False
aad117,United States,46.04,False
a71337,United States,231.3,False
ac2439,United States,4.63,True
a40cbb,United States,84.3,False
a64cce,United States,194.42,False
c035bb,Canada,236.26,False
a7130c,United States,189.46,False
a3698a,United States,196.22,False
c07e59,Canada,189.01,False
a4b354,United States,27.45,False
8852e1,Thailand,1.54,True
a1acdb,United States,0.0,True
a76cc0,United States,73.05,False
c035bf,Canada,87.61,False
a9a1e3,United States,112.12,False
e0b0c5,Argentina,259.39,False
aae465,United States,243.65,False
a5f938,United States,0.0,True
abadf9,United States,8.23,True
7cb023,Australia,36.63,False
3c4b2f,Germany,316.79,False
ac245c,United States,2.31,True
3c4b2d,Germany,267.33,False
50038b,San Marino,244.14,False
a4503d,United States,210.75,False
c0107c,Canada,259.23,False
a1f070,United States,2.31,True
a61949,United States,8.23,True
ad444e,United States,96.1,False
a008b7,United States,61.95,False
a9fd75,United States,63.91,False
a85931,United States,203.15,False
0d10fe,Mexico,241.82,False
a52cc8,United States,220.15,False
801783,India,184.97,False
407b70,United Kingdom,223.17,False
778823,Syrian Arab Republic,196.3,False
ac379a,United States,223.31,False
80177d,India,227.31,False
80177e,India,177.64,False
a3fffc,United States,202.95,False
a008c9,United States,0.0,True
801793,India,157.23,False
800463,India,275.93,False
801798,India,263.31,False
a3a65f,United States,300.56,False
ac247a,United States,212.53,False
a6905d,United States,0.0,True
ada5ee,United States,203.9,False
3443d5,Spain,141.06,False
8a0301,Indonesia,173.19,False
a6f380,United States,44.91,False
a0f5b1,United States,76.63,False
a70066,United States,55.7,False
c0104f,Canada,261.35,False
a95364,United States,59.06,False
a45091,United States,244.24,False
a2ce01,United States,169.32,False
0d10b3,Mexico,40.57,False
addb2b,United States,135.38,False
a2ce05,United States,135.85,False
a03e86,United States,82.95,False
a14b1a,United States,170.86,False
a4639d,United States,50.92,False
ab1704,United States,73.46,False
0d10bc,Mexico,117.27,False
a1f07a,United States,228.6,False
e0b198,Argentina,205.24,False
a3b8e1,United States,84.66,False
addb4a,United States,249.82,False
a70079,United States,96.25,False
a84663,United States,5.66,True
4aca65,Sweden,2.57,False
4aca67,Sweden,240.88,False
a7000f,United States,199.71,False
a7133f,United States,8.23,True
a88cbc,United States,231.1,False
a2bb10,United States,220.87,False
a6f326,United States,189.62,False
ac370b,United States,230.55,False
a39e52,United States,103.69,False
a9b62a,United States,204.52,False
a222bd,United States,136.05,False
4bb4ee,Turkey,237.93,False
a89fda,United States,10.8,True
76b868,Singapore,178.25,False
a475a3,United States,220.49,False
a57061,United States,140.57,False
e48afd,Brazil,217.56,False
ab1747,United States,64.79,False
ab0416,United States,239.21,False
471fa1,Hungary,231.87,False
a02b4e,United States,52.35,False
4bb4e3,Turkey,229.6,False
a02b68,United States,81.17,False
76b86d,Singapore,229.33,False
a88ce4,United States,7.2,True
a14b53,United States,59.78,False
c81c34,New Zealand,39.83,False
ac3731,United States,223.22,False
c02358,Canada,9.77,True
c81c33,New Zealand,53.61,False
847114,Japan,216.63,False
a3a5eb,United States,168.57,False
8015c7,India,6.69,True
a51b58,United States,207.12,False
47b1dc,Norway,269.88,False
a582bb,United States,225.54,False
c0360e,Canada,232.53,False
abae2c,United States,221.05,False
ab4b34,United States,217.0,False
a26b80,United States,233.08,False
8a0375,Indonesia,226.93,False
a38b61,United States,130.54,False
aa2b21,United States,185.15,False
a39e7d,United States,144.29,False
ac7e59,United States,226.01,False
ab02c9,United States,31.59,False
8015a8,India,267.23,False
8015a5,India,277.08,False
a15e9a,United States,120.18,False
ab5e6c,United States,207.4,False
a858f6,United States,8.75,True
873378,Japan,201.55,False
8015ad,India,186.12,False
0d114a,Mexico,72.62,False
ad8b1d,United States,240.52,False
ac22c5,United States,0.0,True
7c71f7,Australia,145.12,False
e0b142,Argentina,195.97,False
885306,Thailand,250.93,False
abae62,United States,200.48,False
a0f70c,United States,184.38,False
e49dde,Brazil,212.68,False
873312,Japan,254.14,False
acce3f,United States,265.22,False
ab5e9b,United States,0.9,True
a4d8f2,United States,128.56,False
3c4ad7,Germany,259.8,False
8015e7,India,193.93,False
a2bb89,United States,236.24,False
c81c9f,New Zealand,22.12,True
a3a5cf,United States,9.26,True
ac7e8a,United States,18.73,False
a52e50,United States,256.92,False
3c4acd,Germany,243.73,False
a52e54,United States,204.49,False
a4d8dd,United States,53.67,False
a4d8dc,United States,136.45,False
a2bb83,United States,296.91,False
45cd6b,Denmark,262.37,False
ad9e73,United States,174.56,False
0d118c,Mexico,209.66,False
a64e45,United States,39.76,False
ad5698,United States,37.59,False
4bc856,Turkey,227.9,False
a8de7d,United States,280.09,False
a1adab,United States,159.6,False
ada65c,United States,193.73,False
c021f6,Canada,186.06,False
c06a76,Canada,237.48,False
0d111a,Mexico,227.27,False
a0e431,United States,258.01,False
a60701,United States,218.19,False
0d1130,Mexico,234.3,False
adffec,United States,226.88,False
a9eb3c,United States,62.29,False
a27daa,United States,54.11,False
0d112d,Mexico,214.01,False
c06a7f,Canada,254.0,False
c06a7d,Canada,251.72,False
ada699,United States,254.16,False
702067,Bangladesh,215.91,False
a87b97,United States,73.29,False
0d1146,Mexico,198.9,False
ad4395,United States,9.77,True
ad4390,United States,6.69,True
4bc849,Turkey,221.33,False
4bc847,Turkey,234.11,False
4401ea,Austria,232.53,False
a3edaa,United States,215.28,False
0d1158,Mexico,266.65,False
a35701,United States,187.54,False
ab28b5,United States,307.7,False
aa92f9,United States,247.76,False
841b6a,Japan,102.99,False
ad4389,United States,152.87,False
aa92f8,United States,266.68,False
4bc88c,Turkey,19.88,False
a952a2,United States,135.84,False
aa2b79,United States,281.06,False
a1f116,United States,5.14,True
87339a,Japan,92.46,False
a5d2d4,United States,80.53,False
c06a39,Canada,92.77,False
ad438d,United States,272.33,False
a8de56,United States,0.0,True
801723,India,229.23,False
a99b1b,United States,231.06,False
ac7e09,United States,262.5,False
a39dca,United States,3.09,True
a6f2b7,United States,63.64,False
ac7e15,United States,179.19,False
a5d2f9,United States,235.13,False
c06a58,Canada,225.9,False
ac48ac,United States,150.24,False
aa92c2,United States,124.72,False
5002c0,San Marino,248.02,False
702033,Bangladesh,179.84,False
a99b16,United States,284.62,False
ac48d3,United States,7.72,True
c81bc4,New Zealand,68.25,False
abf09e,United States,252.67,False
4bc885,Turkey,227.29,False
aaf5b1,United States,265.96,False
4bb562,Turkey,235.45,False
a1adba,United States,54.19,False
ac48bb,United States,34.65,False
a14ad1,United States,143.81,False
8a0394,Indonesia,147.64,False
a14ad4,United States,164.57,False
73806e,Israel,83.82,False
73806d,Israel,258.69,False
a4996b,United States,143.57,False
a6bfa6,United States,212.2,False
73806b,Israel,251.8,False
c058b4,Canada,228.46,False
801883,India,231.99,False
c058c2,Canada,0.06,True
a4d624,United States,73.61,False
a35336,United States,233.54,False
a2467a,United States,0.0,True
ada2fb,United States,31.33,False
a1cffd,United States,75.31,False
4068f6,United Kingdom,216.08,False
a36659,United States,241.98,False
a8b915,United States,50.95,False
c058cb,Canada,0.77,True
a3fcd6,United States,185.59,False
80184b,India,212.51,False
c058d5,Canada,245.18,False
738065,Israel,237.94,False
c07b05,Canada,231.57,False
738068,Israel,255.42,False
c058cd,Canada,242.89,False
a36643,United States,71.47,False
a0f340,United States,59.32,False
ac340a,United States,156.96,False
a8da83,United States,55.05,False
a3661f,United States,299.38,False
a22003,United States,223.35,False
c058c3,Canada,267.14,False
738076,Israel,258.67,False
738073,Israel,232.3,False
a1cfde,United States,43.6,False
a4c326,United States,106.56,False
a3fcf5,United States,156.81,False
a36636,United States,234.62,False
3c4a13,Germany,268.38,False
adb723,United States,287.84,False
440057,Austria,166.24,False
3c4a12,Germany,262.74,False
8733bc,Japan,235.38,False
aaf41f,United States,62.64,False
440060,Austria,262.7,False
aa0701,United States,172.52,False
abaaa8,United States,189.82,False
738050,Israel,249.2,False
a41cf8,United States,230.55,False
adb712,United States,53.22,False
738052,Israel,247.05,False
738051,Israel,267.43,False
7c748c,Australia,77.24,False
738057,Israel,256.6,False
738056,Israel,240.25,False
a6290b,United States,39.7,False
aaf449,United States,32.01,False
70209a,Bangladesh,278.53,False
ae7412,United States,62.25,False
a3534a,United States,196.63,False
a3401a,United States,2.83,True
440083,Austria,89.66,False
ae1dba,United States,34.78,False
ae740a,United States,54.48,False
aae132,United States,0.19,True
a2dce1,United States,215.72,False
ac3452,United States,196.6,False
e80048,Chile,83.11,False
800589,India,151.21,False
ac7aba,United States,50.93,False
a89d9f,United States,62.97,False
8a04d7,Indonesia,255.19,False
e80049,Chile,267.82,False
a7101e,United States,92.31,False
a005af,United States,244.39,False
8a064e,Indonesia,210.51,False
a6f00d,United States,181.31,False
a9c631,United States,186.21,False
accb22,United States,236.74,False
ac32ce,United States,6.43,True
ac32cf,United States,245.73,False
a8431a,United States,198.99,False
a018ee,United States,166.48,False
a8697f,United States,194.62,False
adc8e7,United States,118.61,False
c03372,Canada,42.7,False
a4b065,United States,104.33,False
a5939c,United States,277.47,False
abab67,United States,214.54,False
ab5b8c,United States,258.69,False
aa912d,United States,57.05,False
aa3ae4,United States,207.35,False
ad52d3,United States,59.99,False
c0202d,Canada,60.02,False
c02039,Canada,4.89,True
a138b8,United States,220.92,False
a4d65c,United States,238.57,False
ac7b8a,United States,268.26,False
adfe7d,United States,128.64,False
aa3ac2,United States,55.29,False
8840f8,Thailand,72.74,False
3c4a8c,Germany,272.03,False
a6032d,United States,226.91,False
a4c34c,United States,283.24,False
c04662,Canada,42.81,False
8a0603,Indonesia,218.0,False
c0332c,Canada,1.03,True
a98931,United States,7.72,True
a89caa,United States,35.04,False
a5d007,United States,184.82,False
a04e60,United States,249.72,False
a15b21,United States,34.09,False
ab2729,United States,0.0,True
a1be10,United States,0.0,True
a78ffa,United States,156.63,False
aa0759,United States,3.86,True
ab271f,United States,279.68,False
aa3b05,United States,82.34,False
804c36,India,290.05,False
aa18ca,United States,53.61,False
8016de,India,226.18,False
c81b24,New Zealand,134.2,False
8016dd,India,258.7,False
70472a,Myanmar,112.92,False
a1be72,United States,199.28,False
a4d5c7,United States,223.87,False
c81b2a,New Zealand,33.66,False
8016ec,India,37.56,False
a1be79,United States,6.94,True
a8b8a3,United States,45.18,False
a83082,United States,46.37,False
a41e2c,United States,254.89,False
a2cb14,United States,278.72,False
896108,United Arab Emirates,219.27,False
a4e8ef,United States,208.64,False
a3eb3c,United States,58.15,False
a615c5,United States,208.76,False
aa9093,United States,277.05,False
8016d4,India,219.02,False
a365b7,United States,224.95,False
a03b6d,United States,203.36,False
a615d0,United States,191.95,False
a41e29,United States,206.39,False
89610d,United Arab Emirates,5.14,True
a15b4c,United States,215.35,False
abbe24,United States,73.44,False
a9c66a,United States,289.54,False
e49cac,Brazil,97.94,False
e49cab,Brazil,229.48,False
c1ea42,Canada,2.06,True
c1ea44,Canada,2.83,True
a5d068,United States,42.88,False
c81b63,New Zealand,56.6,False
a41e90,United States,148.61,False
ac7b1b,United States,171.64,False
ac8e53,United States,145.16,False
a3c8cb,United States,206.66,False
adc8cf,United States,68.35,False
ad9b28,United States,265.77,False
a40b41,United States,115.86,False
a97690,United States,55.46,False
a8304f,United States,178.0,False
c1ea35,Canada,6.69,True
a12732,United States,259.53,False
702160,Bangladesh,49.05,False
a12733,United States,157.54,False
a12734,United States,245.33,False
a9c5c5,United States,208.87,False
abbce5,United States,220.46,False
ac8cf1,United States,293.72,False
a4c2ef,United States,264.55,False
a88b46,United States,49.48,False
a3eb9c,United States,42.46,False
7cb067,Australia,12.86,True
7cb065,Australia,9.26,True
acdcc0,United States,71.65,False
ad5329,United States,212.41,False
a24720,United States,0.0,True
801805,India,146.46,False
801811,India,216.39,False
a1272d,United States,285.54,False
7c6091,Australia,36.28,False
a1272f,United States,112.17,False
aca989,United States,59.32,False
a988f0,United States,185.25,False
aca99c,United States,299.3,False
a12712,United States,294.14,False
a842e2,United States,183.84,False
a842e7,United States,129.64,False
738102,Israel,268.95,False
ac2038,United States,6.17,True
a40b84,United States,57.25,False
ac335b,United States,7.72,True
89618e,United Arab Emirates,257.43,False
a88b64,United States,146.15,False
adb656,United States,245.66,False
3c4b21,Germany,269.19,False
a1270a,United States,13.38,True
a1270b,United States,3.86,True
a1270f,United States,201.29,False
abbcff,United States,85.12,False
aa4e80,United States,204.67,False
a8b8ba,United States,0.0,True
a4d5f6,United States,47.45,False
a12778,United States,184.66,False
a24757,United States,251.93,False
a735d7,United States,246.88,False
a4c2ad,United States,0.9,True
a04dfa,United States,306.45,False
a988cc,United States,206.63,False
80182d,India,224.27,False
a0f427,United States,279.46,False
ac205f,United States,186.12,False
ab38a1,United States,192.94,False
a988da,United States,46.23,False
a35404,United States,186.41,False
a735bf,United States,86.73,False
a12750,United States,5.4,True
a12753,United States,219.13,False
a12755,United States,273.92,False
a12758,United States,193.42,False
40690a,United Kingdom,247.39,False
40690c,United Kingdom,219.31,False
ad404e,United States,81.36,False
a988ae,United States,36.56,False
a722b1,United States,243.01,False
ab38aa,United States,0.64,True
ae6039,United States,54.28,False
a8b8b9,United States,161.38,False
801831,India,193.15,False
a2472c,United States,170.24,False
c059ca,Canada,135.22,False
ab2854,United States,174.4,False
ab2855,United States,207.75,False
ab284d,United States,199.94,False
a60409,United States,196.92,False
a39ac6,United States,260.18,False
a48759,United States,219.07,False
a34119,United States,148.8,False
a58103,United States,198.28,False
a39ab4,United States,142.74,False
a77dae,United States,200.63,False
a12796,United States,214.2,False
a12799,United States,250.99,False
a1277b,United States,183.67,False
3ad3ff,France,0.0,True
a53df5,United States,81.8,False
7c622c,Australia,57.09,False
a2ddac,United States,292.8,False
a24789,United States,6.17,True
ac8ee5,United States,0.0,True
a5810c,United States,251.79,False
a52abf,United States,35.4,False
ab154a,United States,171.86,False
aaf53a,United States,244.43,False
a0f44c,United States,220.11,False
ab5bd4,United States,281.96,False
acdea4,United States,40.34,False
ae1ec9,United States,88.56,False
abbee3,United States,272.05,False
a34154,United States,235.5,False
a9b2e0,United States,221.81,False
aae233,United States,125.9,False
a7bb77,United States,195.71,False
45213d,Bulgaria,0.0,True
ac4888,United States,141.16,False
a3fdb0,United States,41.06,False
ab5bf0,United States,292.42,False
a9c5e2,United States,151.59,False
ad6884,United States,189.36,False
a09188,United States,0.0,True
ad9bc8,United States,203.58,False
452181,Bulgaria,271.12,False
a39ada,United States,1.54,True
ac8efa,United States,267.16,False
a2348d,United States,0.0,True
ada521,United States,4.63,True
8a03c6,Indonesia,146.91,False
a40ac0,United States,238.01,False
440189,Austria,187.88,False
a53dac,United States,217.13,False
ada526,United States,152.3,False
7c7597,Australia,46.43,False
8a03ab,Indonesia,238.6,False
a27aee,United States,281.81,False
ab00ce,United States,241.55,False
452119,Bulgaria,254.29,False
a95128,United States,186.66,False
a3c9a1,United States,248.83,False
adb6cb,United States,80.06,False
a34199,United States,223.21,False
a126c3,United States,205.75,False
a3c9b4,United States,137.82,False
ae73e4,United States,53.15,False
a83152,United States,61.84,False
ac20e7,United States,119.25,False
aae0db,United States,202.67,False
c03493,Canada,239.85,False
a9c737,United States,109.77,False
300a62,Italy,284.12,False
8a0520,Indonesia,182.77,False
a04f2d,United States,77.59,False
7cb0f2,Australia,190.3,False
300a5c,Italy,248.99,False
ad53fd,United States,73.91,False
c03487,Canada,5.66,True
a04f49,United States,217.22,False
8a0516,Indonesia,222.59,False
a8312b,United States,91.21,False
ad9c6c,United States,60.03,False
452124,Bulgaria,253.19,False
a126ea,United States,78.2,False
4bb2b0,Turkey,247.57,False
a126ed,United States,226.41,False
c07aa4,Canada,242.73,False
8a0507,Indonesia,177.15,False
a6add1,United States,45.32,False
8a0508,Indonesia,135.86,False
ae73fe,United States,63.06,False
a96412,United States,225.97,False
a41f37,United States,252.32,False
a90dc0,United States,58.3,False
7c753a,Australia,137.37,False
c04769,Canada,49.84,False
a61797,United States,227.76,False
4bb2ad,Turkey,223.1,False
a6177c,United States,50.66,False
adec68,United States,54.21,False
a4b136,United States,151.67,False
ac4801,United States,199.67,False
7c7539,Australia,99.31,False
7c752f,Australia,238.51,False
a379dd,United States,229.67,False
aa9220,United States,71.0,False
a126cc,United States,199.14,False
a5f799,United States,47.82,False
7c7525,Australia,87.33,False
a379d3,United States,222.72,False
7020c2,Bangladesh,235.05,False
a76ad7,United States,58.66,False
a1ac11,United States,197.07,False
ab282b,United States,176.79,False
a379cd,United States,5.4,True
c04788,Canada,104.91,False
a6045d,United States,12.86,True
e49bfc,Brazil,238.82,False
440107,Austria,254.29,False
ac481d,United States,148.46,False
a4c492,United States,279.04,False
a126e6,United States,4.37,True
a126e7,United States,245.77,False
4bb2a3,Turkey,224.19,False
a499a0,United States,5.14,True
ad79ac,United States,36.31,False
a39c62,United States,197.3,False
aca9b6,United States,202.44,False
a869bc,United States,69.09,False
aa3c0b,United States,4.63,True
7c60c8,Australia,50.58,False
a9519b,United States,176.3,False
ae749f,United States,104.87,False
4bb1e4,Turkey,261.31,False
a353c8,United States,248.79,False
a486cc,United States,219.77,False
a353d2,United States,200.69,False
4bb1e8,Turkey,254.25,False
a9516e,United States,302.9,False
a89f30,United States,35.36,False
4bb1c4,Turkey,155.02,False
4892c1,Poland,247.79,False
8017f2,India,178.61,False
4bb1c5,Turkey,250.19,False
a15c80,United States,205.88,False
a2cc24,United States,204.66,False
a233ce,United States,164.11,False
a233cc,United States,131.12,False
a28f80,United States,197.56,False
c04738,Canada,219.17,False
781c9d,China,243.22,False
adc9a7,United States,98.14,False
ad79eb,United States,0.0,True
a53f20,United States,209.08,False
a3ff33,United States,40.9,False
ac46e0,United States,268.35,False
a95173,United States,112.07,False
ab5c69,United States,83.85,False
847294,Japan,192.76,False
884206,Thailand,223.81,False
89620c,United Arab Emirates,252.5,False
7380c2,Israel,256.24,False
ac20a1,United States,91.12,False
7380c1,Israel,238.21,False
7380c5,Israel,271.44,False
7380c4,Israel,272.36,False
abac50,United States,184.92,False
7380c3,Israel,234.67,False
ae1f4e,United States,40.98,False
7380c9,Israel,279.96,False
7380c8,Israel,252.41,False
a9b43f,United States,100.13,False
a220cb,United States,7.2,True
ac7c52,United States,198.18,False
344344,Spain,3.09,True
adb6c7,United States,59.03,False
a7118c,United States,3.09,True
a96481,United States,68.43,False
7380ca,Israel,248.45,False
ab00d6,United States,280.68,False
ac7c67,United States,215.73,False
c81a75,New Zealand,31.41,False
c81a90,New Zealand,137.66,False
ad9ac9,United States,290.96,False
ac212d,United States,167.94,False
0d001e,Mexico,195.29,False
a9c6e7,United States,250.89,False
a9fc34,United States,224.81,False
ac3463,United States,32.0,False
a28eb7,United States,113.51,False
a9d9fe,United States,50.17,False
acddf8,United States,214.66,False
ad5460,United States,206.84,False
ae1dd9,United States,42.02,False
a12861,United States,203.94,False
a7cf89,United States,223.93,False
ab1496,United States,217.16,False
a8dc4b,United States,186.91,False
8a04ab,Indonesia,208.0,False
ae1dcf,United States,0.0,True
adb782,United States,8.75,True
ae7458,United States,193.4,False
a9d9f2,United States,201.65,False
ac2154,United States,181.7,False
accae5,United States,76.65,False
344304,Spain,195.16,False
abaadd,United States,148.82,False
8a04a4,Indonesia,230.95,False
accabe,United States,206.25,False
7c6182,Australia,47.87,False
a3a503,United States,127.26,False
a2cc9a,United States,98.79,False
a04ed5,United States,56.54,False
840a7c,Japan,90.19,False
a8dc45,United States,201.55,False
a8ef2b,United States,74.85,False
c07b0a,Canada,223.58,False
aae180,United States,86.38,False
a34209,United States,238.4,False
a0e20b,United States,111.35,False
abaafe,United States,77.12,False
a34201,United States,131.07,False
a10231,United States,195.35,False
c07b09,Canada,187.71,False
a8a6d0,United States,217.3,False
a76c2d,United States,54.37,False
a6af63,United States,75.34,False
89625c,United Arab Emirates,0.0,False
a7bc44,United States,60.39,False
a4b0bb,United States,288.7,False
a76c5c,United States,151.66,False
781c52,China,262.14,False
a0e211,United States,38.67,False
a09239,United States,208.23,False
4bb321,Turkey,149.51,False
c07b38,Canada,82.14,False
0d0022,Mexico,239.41,False
a89f62,United States,70.5,False
