icao24,origin_country,velocity,on_ground
ad41cd,United States,247.19,False
80169e,India,199.43,False
a127bb,United States,98.26,False
0d11f9,Mexico,175.75,False
a3428e,United States,298.06,False
a5d28e,United States,202.63,False
c0226c,Canada,241.91,False
e80246,Chile,81.59,False
a5d28c,United States,144.17,False
e80242,Chile,245.28,False
e48bf8,Brazil,64.12,False
c07bc7,Canada,246.28,False
c81d1b,New Zealand,41.03,False
46b831,Greece,250.43,False
a0f4d6,United States,24.69,False
a97861,United States,35.82,False
a9c834,United States,49.68,False
a091d5,United States,231.37,False
a8eed8,United States,250.0,False
ac491d,United States,72.03,False
a4c592,United States,284.66,False
a114f4,United States,206.63,False
a5958c,United States,196.17,False
a8584a,United States,142.94,False
a1ad46,United States,126.6,False
a95219,United States,85.85,False
a27d38,United States,143.96,False
4cc2a7,Iceland,219.2,False
a0f4b5,United States,226.91,False
4cc2a3,Iceland,250.35,False
a1ad1f,United States,21.02,False
c0356f,Canada,43.99,False
7c2ea2,Australia,51.17,False
851958,Japan,193.21,False
0d11b0,Mexico,209.24,False
aaf621,United States,99.31,False
47880d,Norway,260.65,False
a6f226,United States,79.78,False
aaf60a,United States,8.75,True
a71242,United States,87.46,False
e80201,Chile,170.71,False
a7bbb2,United States,251.69,False
a2ba48,United States,206.75,False
ab5d37,United States,42.63,True
a3ed69,United States,5.4,True
a88d01,United States,132.41,False
a39d6b,United States,34.1,False
7c1c51,Australia,8.23,True
a4fa0f,United States,56.03,False
7c1c45,Australia,0.0,True
a5f7d9,United States,27.4,False
a00929,United States,1.54,True
accd13,United States,220.48,False
a2ba29,United States,73.26,False
accd10,United States,210.71,False
a64d4d,United States,221.19,False
accd18,United States,146.1,False
a857ce,United States,10.8,True
a091f3,United States,213.1,False
e07583,Argentina,200.07,False
e07581,Argentina,200.71,False
ab14d9,United States,252.99,False
c02207,Canada,216.02,False
84d283,Japan,10.29,True
ad67ae,United States,213.71,False
a3ed96,United States,120.58,False
7cf9c4,Australia,171.18,False
a234ef,United States,262.39,False
aaf4c8,United States,235.25,False
aaf4d3,United States,67.21,False
8a0479,Indonesia,6.69,True
a02a95,United States,59.7,False
a02a93,United States,46.82,False
a26a44,United States,74.22,False
a26a45,United States,51.68,False
8014e4,India,227.93,False
a6f28c,United States,236.94,False
e49eeb,Brazil,64.35,False
c81d9d,New Zealand,237.74,False
8014dc,India,175.6,False
ac34bf,United States,0.0,True
8014df,India,205.92,False
e49ef3,Brazil,154.19,False
a40d8d,United States,96.74,False
7c1c6f,Australia,84.48,False
ab5d80,United States,186.02,False
accd1e,United States,53.41,False
e0b254,Argentina,245.56,False
a39d9b,United States,83.31,False
e48ba9,Brazil,254.57,False
ac21c3,United States,4.12,True
e48ba8,Brazil,242.18,False
a40d7a,United States,217.32,False
8014bb,India,236.84,False
e0b285,Argentina,246.05,False
acba1b,United States,0.45,True
a2ba4f,United States,224.55,False
e0b284,Argentina,196.23,False
e48ba7,Brazil,260.82,False
87453a,Japan,226.98,False
8014d8,India,211.86,False
abad6c,United States,188.44,False
7c1c4b,Australia,64.31,False
4520f9,Bulgaria,79.23,False
4a2021,Romania,222.3,False
471f66,Hungary,211.23,False
a09322,United States,181.61,False
ada557,United States,201.24,False
a4b1ff,United States,230.61,False
a4fa91,United States,33.85,False
a99a52,United States,201.15,False
a28fac,United States,65.41,False
a3ffa4,United States,52.08,False
a1bfb2,United States,249.63,False
ada546,United States,46.86,False
a03ce6,United States,241.67,False
a24931,United States,34.99,False
7809aa,China,194.87,False
a03cb6,United States,73.5,False
8014fa,India,233.25,False
c07c7b,Canada,231.7,False
c07c7a,Canada,0.0,True
a3a61a,United States,218.55,False
a5d1b9,United States,12.86,True
a40cb0,United States,69.25,False
a88d47,United States,204.52,False
a76d5a,United States,198.55,False
a604f9,United States,21.61,False
7809e4,China,214.62,False
a40ca4,United States,197.16,False
7809f0,China,11.83,True
801612,India,256.51,False
a9c7c7,United States,52.39,False
7809eb,China,224.48,False
471f01,Hungary,52.88,False
a51a87,United States,49.56,False
5003ee,San Marino,5.25,False
a831b2,United States,174.65,False
0d121d,Mexico,237.45,False
ac47b7,United States,279.45,False
c07c59,Canada,114.43,False
0d1233,Mexico,222.1,False
ab27d8,United States,34.79,False
ad9da9,United States,41.19,False
a59662,United States,50.15,False
a4d97e,United States,10.29,True
a46345,United States,161.13,False
e48c05,Brazil,77.09,False
a84625,United States,52.05,False
c07e42,Canada,45.32,False
80175a,India,202.63,False
4cc277,Iceland,244.13,False
a1f01f,United States,221.62,False
abadc0,United States,176.53,False
ac3751,United States,56.39,False
c07e32,Canada,143.46,False
a5d319,United States,174.67,False
c07e33,Canada,3.34,True
a40cca,United States,61.57,False
a40cd9,United States,241.03,False
c035cc,Canada,237.74,False
7c1cbe,Australia,153.8,False
a2dffe,United States,262.17,False
a22358,United States,9.26,True
a64ce6,United States,83.75,False
abadd6,United States,142.69,False
c81ad1,New Zealand,27.27,False
c022a8,Canada,228.27,False
801745,India,215.48,False
801742,India,233.43,False
ad574f,United States,246.75,False
a71337,United States,219.25,False
ac2439,United States,211.09,False
a64cce,United States,178.43,False
a08065,United States,73.85,False
c035bb,Canada,192.16,False
a9ea96,United States,188.27,False
801749,India,205.27,False
a85964,United States,189.36,False
a7130c,United States,201.91,False
c07e59,Canada,3.34,True
801752,India,3.34,True
a46310,United States,239.23,False
c035d4,Canada,0.06,True
a76cc0,United States,240.23,False
ac377b,United States,176.06,False
0d10e4,Mexico,197.25,False
abadf9,United States,197.54,False
3c4b27,Germany,289.74,False
a45051,United States,246.6,False
3c4b28,Germany,249.39,False
a99a96,United States,245.81,False
ab4af1,United States,0.0,True
7c6045,Australia,77.89,False
ac245c,United States,277.64,False
3c4b2d,Germany,286.55,False
a3a647,United States,239.93,False
a3ecc8,United States,241.36,False
a9fd75,United States,42.42,False
a46368,United States,255.25,False
a0808f,United States,276.77,False
a52cc8,United States,103.92,False
a9b4de,United States,258.38,False
80177e,India,220.89,False
a008c5,United States,234.49,False
a008c9,United States,4.12,True
a61973,United States,50.91,False
ac247a,United States,257.65,False
a39e0c,United States,69.45,False
a6905d,United States,0.0,True
ada5ee,United States,192.28,False
a6f380,United States,68.1,False
c0104f,Canada,240.25,False
a02b41,United States,50.54,False
a02b48,United States,65.92,False
a4a095,United States,237.76,False
a235b7,United States,147.01,False
c01049,Canada,239.78,False
a14b1a,United States,241.47,False
ae62f2,United States,159.81,False
0ac3d1,Colombia,228.4,False
7c71fd,Australia,44.54,False
a9b649,United States,188.9,False
ad8b97,United States,53.35,False
a45072,United States,191.7,False
a8204f,United States,46.23,False
0ac3d8,Colombia,119.29,False
ae62f9,United States,72.07,False
e0b197,Argentina,131.84,False
a8469e,United States,224.21,False
addb4a,United States,200.76,False
e48ad5,Brazil,182.0,False
e48ad4,Brazil,162.98,False
4bb4f0,Turkey,238.99,False
a7000a,United States,129.62,False
a84663,United States,247.09,False
4aca66,Sweden,234.29,False
4aca65,Sweden,0.0,True
a5e66d,United States,140.7,False
a7133f,United States,200.16,False
500328,San Marino,216.03,False
a26b51,United States,273.53,False
a488e5,United States,64.0,False
a222b2,United States,183.42,False
a2bb10,United States,71.18,False
ac370b,United States,254.0,False
7c1ca2,Australia,149.75,False
a9b62c,United States,257.72,False
a9b62a,United States,210.46,False
a7cfe6,United States,217.21,False
76b866,Singapore,196.09,False
a89fda,United States,192.34,False
76b868,Singapore,214.52,False
a7cfe3,United States,0.06,True
a475a3,United States,174.93,False
ab0416,United States,96.9,False
a15e70,United States,215.89,False
aa944a,United States,216.18,False
aa2abc,United States,155.69,False
505ce6,Slovakia,204.3,False
c81c31,New Zealand,81.85,False
44033f,Austria,135.74,False
847114,Japan,262.27,False
a3a5eb,United States,283.09,False
a3a5ec,United States,205.83,False
8015c6,India,239.4,False
0180bd,Libyan Arab Jamahiriya,193.31,False
ac7e1c,United States,271.27,False
a222ea,United States,207.05,False
c81c47,New Zealand,37.97,False
a3a5fc,United States,0.0,True
ac48f2,United States,129.87,False
47890c,Norway,4.89,True
84c068,Japan,196.26,False
c81c58,New Zealand,40.38,False
a3db5a,United States,219.49,False
a39e83,United States,48.66,False
8a0365,Indonesia,141.32,False
ab02c9,United States,44.48,False
a475d8,United States,272.15,False
8015a8,India,255.01,False
ab5e6c,United States,274.61,False
a858f6,United States,183.37,False
a88e2e,United States,110.86,False
8015b2,India,236.94,False
a26b4a,United States,214.87,False
873378,Japan,92.92,False
adb8b5,United States,29.7,False
c07cb9,Canada,121.8,False
ad8b1d,United States,215.6,False
ac22c5,United States,261.14,False
c06a9b,Canada,143.97,False
a3b8f5,United States,208.39,False
885308,Thailand,1.03,False
885305,Thailand,8.23,True
acce3f,United States,243.57,False
a70099,United States,187.22,False
a3a5d9,United States,241.52,False
ac7e80,United States,1.03,True
3c4ad8,Germany,264.86,False
a2bb89,United States,269.02,False
ac7e8a,United States,37.86,False
a52e50,United States,0.0,True
a52e54,United States,244.43,False
a462dd,United States,31.73,False
a5f8e4,United States,231.07,False
a2bb83,United States,0.0,False
0180a4,Libyan Arab Jamahiriya,209.92,False
ac6b61,United States,6.43,False
a3a5db,United States,35.33,False
8015f7,India,264.07,False
a4c5d8,United States,208.74,False
0d118c,Mexico,274.12,False
a14aa8,United States,227.69,False
e48b65,Brazil,223.66,False
aae380,United States,56.27,False
a8de7d,United States,209.05,False
a1adab,United States,217.02,False
4bc84e,Turkey,215.92,False
a0e431,United States,281.89,False
a60701,United States,131.16,False
c06a69,Canada,46.4,False
a99b83,United States,232.24,False
0d1138,Mexico,231.58,False
702066,Bangladesh,189.11,False
0d112a,Mexico,204.79,False
ada699,United States,205.27,False
aa92ff,United States,262.97,False
702067,Bangladesh,208.87,False
70204a,Bangladesh,272.77,False
abf052,United States,87.81,False
ad4390,United States,194.57,False
ac1080,United States,51.59,False
ac1076,United States,0.64,True
0d1155,Mexico,217.68,False
aa92f9,United States,260.69,False
841b6a,Japan,165.65,False
aa92f8,United States,253.09,False
a08153,United States,60.17,False
a1f116,United States,244.72,False
aa2b79,United States,247.47,False
87339a,Japan,271.41,False
a582f9,United States,220.09,False
a21127,United States,135.26,False
a5d2d4,United States,0.9,True
a8de56,United States,262.08,False
a51b93,United States,47.85,False
8518ae,Japan,267.43,False
ac7e09,United States,258.54,False
a39dca,United States,207.69,False
800401,India,195.87,False
ab28d7,United States,14.92,True
a39dd0,United States,11.32,True
a35764,United States,269.39,False
ad3098,United States,268.31,False
ac7e15,United States,214.36,False
a8de33,United States,275.59,False
ac48ac,United States,74.24,False
ac48d3,United States,180.09,False
abf09e,United States,219.6,False
aaf5b1,United States,248.39,False
a845f4,United States,5.4,True
a14ad1,United States,206.26,False
73806e,Israel,254.12,True
a98909,United States,265.97,False
a4996b,United States,200.39,False
a6bfa6,United States,212.31,False
a36661,United States,241.69,False
a2efec,United States,125.97,False
c058b4,Canada,12.86,True
c058c0,Canada,256.21,False
a4d624,United States,117.9,False
c058ae,Canada,261.79,False
a35336,United States,161.26,False
a2467a,United States,209.28,False
a11378,United States,88.77,False
e072d4,Argentina,170.42,False
ab2752,United States,0.0,True
738061,Israel,237.11,False
c07b05,Canada,239.74,False
738069,Israel,244.42,False
738068,Israel,248.9,False
a6bfbd,United States,61.07,False
a10019,United States,72.29,False
80184e,India,224.47,False
ac340a,United States,180.2,False
738072,Israel,234.16,False
a22003,United States,183.97,False
738076,Israel,261.96,False
80185f,India,181.98,False
c058bb,Canada,232.01,False
702087,Bangladesh,270.81,False
adb723,United States,67.96,False
8733bc,Japan,205.43,False
7c6179,Australia,0.0,False
3c4a03,Germany,233.01,False
aae106,United States,75.63,False
a4733e,United States,166.07,False
abaaa8,United States,182.21,False
a04e00,United States,199.53,False
ab0129,United States,0.0,True
738050,Israel,242.23,False
738054,Israel,242.98,False
738053,Israel,37.04,True
738051,Israel,47.03,False
3c4a14,Germany,257.52,False
738056,Israel,244.5,False
44003f,Austria,242.84,False
8a04f5,Indonesia,220.92,False
a66fa9,United States,41.95,False
e48b01,Brazil,219.73,False
7c6157,Australia,45.65,False
a3401a,United States,0.0,True
a74923,United States,0.0,True
a11392,United States,33.17,False
ad6758,United States,294.45,False
a2dce1,United States,195.93,False
ae7405,United States,62.07,False
800583,India,271.64,False
e80048,Chile,290.04,False
800589,India,237.21,False
7cc43c,Australia,59.32,False
aa3b92,United States,6.43,True
c04688,Canada,217.1,False
a7ccce,United States,198.66,False
a7101e,United States,189.26,False
ad52c2,United States,0.0,True
a73690,United States,187.98,False
a89ccc,United States,197.97,False
c02029,Canada,4.12,True
a6f00d,United States,269.15,False
a9c631,United States,127.97,False
a005c1,United States,36.12,False
8a064d,Indonesia,224.57,False
accb22,United States,159.43,False
874846,Japan,13.89,True
aa9156,United States,51.47,False
a95013,United States,70.07,False
a258b4,United States,73.87,False
a8b964,United States,139.81,False
a8301d,United States,52.68,False
abab67,United States,238.15,False
ac32f2,United States,155.09,False
ab5b8c,United States,204.3,False
aa3ae4,United States,209.46,False
aa9136,United States,261.11,False
a3537d,United States,25.8,False
e4a62d,Brazil,71.93,False
c02039,Canada,221.31,False
accb50,United States,173.81,False
a138b8,United States,225.78,False
a35388,United States,210.11,False
a96329,United States,43.18,False
a4b06c,United States,131.47,False
a4d65c,United States,202.93,False
8840fa,Thailand,129.4,False
a2de28,United States,110.91,False
a97626,United States,159.5,False
c04632,Canada,115.75,False
adfe6e,United States,139.92,False
a5e31c,United States,101.6,False
a2de17,United States,97.07,False
3c4a8b,Germany,248.92,False
aa9108,United States,71.82,False
3c4a8c,Germany,218.27,False
a03b67,United States,166.99,False
a4c34c,United States,242.27,False
a8b920,United States,41.42,False
c04660,Canada,31.53,False
c04662,Canada,59.73,False
a258be,United States,175.31,False
ab2718,United States,93.71,False
a15b05,United States,200.96,False
c0332c,Canada,195.71,False
a89caa,United States,34.82,False
a04e60,United States,140.42,False
a97608,United States,151.14,False
e4a66a,Brazil,120.98,False
a61697,United States,52.78,False
ab2728,United States,10.8,True
ab2729,United States,73.2,False
a6034a,United States,11.32,True
a1be10,United States,179.61,False
aa0759,United States,216.85,False
aa3b05,United States,244.16,False
8016e0,India,217.97,False
a52b19,United States,180.65,False
89611a,United Arab Emirates,208.89,False
a39b39,United States,259.6,False
aae09f,United States,0.0,True
a2cb32,United States,268.35,False
89611e,United Arab Emirates,194.04,False
70472a,Myanmar,116.01,False
a4d5c3,United States,42.34,False
a1be72,United States,197.04,False
7c72ac,Australia,59.36,False
a41e2c,United States,227.5,False
a2cb13,United States,270.63,False
8016ae,India,227.53,False
34558f,Spain,250.89,False
a4e8ef,United States,114.86,False
a125f9,United States,204.19,False
7c72b4,Australia,64.85,False
a1be3a,United States,116.42,False
8016d4,India,244.51,False
8016bf,India,206.1,False
a03b6d,United States,223.87,False
896120,United Arab Emirates,219.17,False
a615d0,United States,0.0,True
a41e29,United States,235.16,False
406947,United Kingdom,236.03,False
a65e53,United States,48.29,False
abbe23,United States,298.57,False
a15b4c,United States,158.05,False
abbe24,United States,80.77,False
a9768a,United States,0.0,False
ac45ac,United States,261.5,False
c1ea42,Canada,0.06,True
ab5b2b,United States,270.0,False
a41e90,United States,213.0,False
ac7b1b,United States,223.35,False
a12709,United States,7.72,True
ac8e53,United States,115.18,False
ab6e6d,United States,49.94,False
c81b78,New Zealand,51.17,False
acde46,United States,45.62,False
a40b41,United States,0.0,True
c1ea23,Canada,5.92,True
c81b83,New Zealand,63.81,False
8003e2,India,259.26,False
ab5b66,United States,104.61,False
a97690,United States,45.66,False
704729,Myanmar,104.06,False
c1ea32,Canada,3.09,True
a12731,United States,242.3,False
a12732,United States,4.12,True
702160,Bangladesh,53.03,False
a12733,United States,300.55,False
a12734,United States,232.86,False
a9c5c5,United States,132.16,False
7cb05e,Australia,156.26,False
7cb05d,Australia,0.0,True
c044f2,Canada,35.66,False
a77e8f,United States,190.2,False
a88b46,United States,51.35,False
7cb066,Australia,136.25,False
7cb067,Australia,9.26,True
a16db9,United States,212.48,False
801804,India,147.69,False
7cb061,Australia,154.4,False
801811,India,154.5,False
8626cc,Japan,0.0,True
89617f,United Arab Emirates,253.46,False
ac468d,United States,215.57,False
a988f0,United States,5.92,True
ac335e,United States,67.16,False
7cb059,Australia,0.0,True
a12712,United States,290.99,False
7cb058,Australia,152.62,False
a842e7,United States,99.89,False
738102,Israel,212.37,False
ac2038,United States,9.77,True
ac335b,United States,188.38,False
c031ba,Canada,182.43,False
a90e61,United States,227.09,False
adb656,United States,236.35,False
89618b,United Arab Emirates,231.4,False
8a05ad,Indonesia,249.27,False
ad533d,United States,186.26,False
adc96f,United States,89.73,False
ac337e,United States,191.29,False
a89e2f,United States,39.31,False
a24757,United States,279.06,False
a602ab,United States,1.29,True
a855ad,United States,10.8,True
896173,United Arab Emirates,232.8,False
a04dfa,United States,283.52,False
a0f427,United States,261.05,False
8a05a3,Indonesia,249.14,False
a5f5bf,United States,9.26,True
a748f8,United States,135.2,False
a1277a,United States,209.87,False
a602be,United States,48.66,False
a868d2,United States,50.07,False
ab38a1,United States,197.18,False
a988da,United States,57.22,False
a53e8e,United States,57.99,False
ac338d,United States,114.11,False
ad5398,United States,229.1,False
a9b39e,United States,217.14,False
a12756,United States,215.4,False
ac2082,United States,183.25,False
a602cd,United States,213.26,False
801816,India,12.35,True
ae6046,United States,120.37,False
c044c8,Canada,2.57,True
c044be,Canada,114.88,False
a988ae,United States,45.38,False
a12768,United States,29.33,False
a9a082,United States,259.59,False
ab2854,United States,239.28,False
a24796,United States,87.8,False
a1279f,United States,46.09,False
a60409,United States,262.91,False
a39ac6,United States,256.1,False
7c7574,Australia,64.79,False
7c7570,Australia,37.26,False
44019b,Austria,201.13,False
c059d2,Canada,208.89,False
a0f46f,United States,70.41,False
ac4843,United States,232.19,False
a34119,United States,5.4,True
a58103,United States,188.87,False
a39ab4,United States,80.25,False
a12797,United States,207.03,False
3ad3ff,France,0.0,True
a1aaae,United States,208.75,False
47b121,Norway,233.77,False
c059db,Canada,222.76,False
a3b796,United States,2.06,True
7cc532,Australia,38.1,False
a24789,United States,70.21,False
a28de3,United States,203.76,False
ac8ee5,United States,192.4,False
a5810c,United States,146.63,False
a24782,United States,154.67,False
a0f44c,United States,255.01,False
ab5bd4,United States,187.98,False
a9b2e0,United States,191.0,False
7c6281,Australia,43.9,False
7cc597,Australia,37.42,False
a7bb77,United States,68.94,False
a3413f,United States,62.3,False
a842f8,United States,187.67,False
abbedb,United States,239.46,False
a9fb4e,United States,87.46,False
ab5bf0,United States,226.52,False
a09188,United States,199.47,False
ad9bc8,United States,192.28,False
acdef1,United States,24.83,False
a39ada,United States,242.68,False
452181,Bulgaria,271.07,False
a47454,United States,58.93,False
adfebc,United States,201.63,False
ac3567,United States,72.66,False
300a9d,Italy,263.32,False
ac7bcc,United States,39.37,False
ada51e,United States,242.33,False
a2348d,United States,221.16,False
a4743b,United States,27.43,False
ada528,United States,3.34,True
a3411f,United States,47.33,True
e49d20,Brazil,220.4,False
440189,Austria,4.12,True
a53dac,United States,149.98,False
7c7597,Australia,64.11,False
8a03aa,Indonesia,128.85,False
a27aee,United States,233.83,False
a36799,United States,9.77,True
ac20c4,United States,202.05,False
ab00ce,United States,224.12,False
a4c48f,United States,80.25,False
aaf3ec,United States,28.8,False
0d12dd,Mexico,264.67,False
452119,Bulgaria,246.44,False
a3c9a3,United States,48.11,False
a7cdf6,United States,47.62,False
a8a785,United States,230.47,False
a9644c,United States,39.65,False
8a0536,Indonesia,131.61,False
a126c3,United States,247.75,False
a126c4,United States,1.03,True
a3c9b4,United States,267.25,False
8a051f,Indonesia,228.87,False
ac20e7,United States,191.71,False
acdf9a,United States,200.69,False
e4a526,Brazil,233.74,False
a6049b,United States,0.9,True
a96436,United States,204.78,False
a03c14,United States,42.21,False
a04f49,United States,4.12,True
8a0519,Indonesia,136.35,False
a15c01,United States,139.01,False
a3549d,United States,239.73,False
a3ff26,United States,240.34,False
ad9c6c,United States,66.6,False
452124,Bulgaria,240.51,False
ad53ea,United States,83.95,False
7c6210,Australia,49.48,False
a3eadd,United States,55.01,False
aa9244,United States,214.66,False
a1ac37,United States,35.21,False
84d622,Japan,148.7,False
7c753d,Australia,132.33,False
7c753a,Australia,150.29,False
a1bf3a,United States,12.35,True
7020b2,Bangladesh,230.3,False
a4b136,United States,5.66,True
7c7539,Australia,131.21,False
0d12ad,Mexico,215.89,False
a8a748,United States,0.0,True
a65dec,United States,50.63,False
a15c1c,United States,255.49,False
a88ab5,United States,3.0,False
440118,Austria,123.0,False
a5e44c,United States,70.99,False
7020c2,Bangladesh,231.12,False
a1ac11,United States,160.23,False
ab282b,United States,217.74,False
a85762,United States,46.84,False
ae60e3,United States,103.84,False
ab6eb9,United States,175.34,False
e49bfe,Brazil,242.97,False
e49bfd,Brazil,214.75,False
ac481d,United States,239.07,False
e49bff,Brazil,188.43,False
a4c492,United States,182.35,False
846020,Japan,180.42,False
aa4ee9,United States,136.67,False
a126e6,United States,11.83,True
a126e7,United States,235.38,False
a6adda,United States,40.14,False
e4a561,Brazil,211.13,False
a499a0,United States,244.86,False
a090a5,United States,28.41,False
acdf07,United States,48.94,False
a41f6c,United States,207.36,False
a77f2d,United States,209.17,False
ab39f0,United States,117.82,False
aa3c0b,United States,0.0,True
a8b9b3,United States,268.19,False
a233e7,United States,220.5,False
a53f5b,United States,219.24,False
a52c2d,United States,122.26,False
a2cc46,United States,238.84,False
a353c8,United States,259.84,False
a486cc,United States,0.64,True
a77f26,United States,259.47,False
a353d2,United States,72.65,False
8004df,India,270.92,False
a749d9,United States,44.82,False
ab5c26,United States,221.27,False
a486d8,United States,0.51,True
4bb1e8,Turkey,239.42,False
8017e5,India,0.19,True
8017e4,India,242.35,False
aa06b7,United States,65.02,False
a486be,United States,259.67,False
a1ac50,United States,43.92,False
a6af55,United States,149.9,False
a53f90,United States,40.97,False
adc9b6,United States,276.74,False
ad79e8,United States,142.31,False
a52c4f,United States,195.04,False
4bb1c4,Turkey,113.89,False
a15c80,United States,249.88,False
4892c5,Poland,232.18,False
8017f7,India,271.27,False
ac33a7,United States,53.35,False
a28f6a,United States,53.65,False
a52c68,United States,46.43,False
c04738,Canada,239.36,False
a593ce,United States,48.66,False
a83174,United States,205.92,False
a5d192,United States,50.28,False
a53f20,United States,198.98,False
aaf3b7,United States,45.53,False
ae1f48,United States,51.19,False
896212,United Arab Emirates,78.97,False
adc9d8,United States,42.37,False
ac33c4,United States,223.42,False
a7116f,United States,58.36,False
abac2a,United States,63.62,False
896214,United Arab Emirates,236.63,False
abac2c,United States,85.84,False
ab5c69,United States,1.03,True
a1280c,United States,132.08,False
89620c,United Arab Emirates,276.48,False
7380c2,Israel,270.25,False
ac20a1,United States,242.06,False
7380c1,Israel,253.75,False
7380c6,Israel,264.12,False
7380c3,Israel,260.4,False
a2cc6b,United States,36.26,False
7380c9,Israel,242.62,False
7380c8,Israel,239.46,False
7380c7,Israel,238.46,False
a9b43f,United States,0.0,True
c81a5b,New Zealand,62.05,False
a220cb,United States,0.0,True
e08594,Argentina,0.0,True
adc9db,United States,84.41,False
7380ca,Israel,242.43,False
ac7c67,United States,211.07,False
a27c98,United States,52.05,False
c81a90,New Zealand,89.73,False
c81a92,New Zealand,126.58,False
ad9ac9,United States,260.65,False
abbdfa,United States,0.0,True
a90f92,United States,206.28,False
e49c59,Brazil,193.16,False
a9fc34,United States,140.91,False
a36825,United States,0.0,True
acddf8,United States,7.72,True
a04edb,United States,201.39,False
ae742a,United States,43.78,False
a7bc58,United States,242.12,False
a12861,United States,128.21,False
a76c79,United States,213.04,False
c07b3c,Canada,196.63,False
a16ebc,United States,219.31,False
a7bc3e,United States,131.54,False
aaf47a,United States,131.51,False
a8a6cf,United States,4.89,True
a963b6,United States,155.03,False
ae7458,United States,289.7,False
aa90c2,United States,255.87,False
344304,Spain,218.21,False
abaadd,United States,218.24,False
a4d801,United States,41.24,False
8a04a5,Indonesia,149.45,False
a3fea3,United States,10.29,True
87cd03,Japan,192.62,False
a3a503,United States,190.37,False
a24824,United States,280.68,False
ab017b,United States,141.72,False
ac2173,United States,103.65,False
a3a509,United States,223.92,False
a4c3e4,United States,65.73,False
c07b0a,Canada,238.11,False
a976c7,United States,119.88,False
c058f7,Canada,220.59,False
aae180,United States,38.24,False
a34209,United States,132.42,False
abaafe,United States,0.0,True
a28eed,United States,34.98,False
a34201,United States,217.72,False
a10231,United States,156.17,False
a0f566,United States,272.53,False
a8a6d0,United States,238.82,False
a28ee7,United States,169.08,False
ae748d,United States,61.86,False
a89f80,United States,0.51,True
a5e3e4,United States,233.39,False
e49c5a,Brazil,7.2,True
a3ec9e,United States,136.71,False
a36845,United States,48.48,False
0d0019,Mexico,250.0,False
a5e3f8,United States,208.53,False
a9d9c1,United States,47.77,False
0d0022,Mexico,229.7,False
ac59aa,United States,0.0,True
ab39e3,United States,199.17,False
a736ff,United States,275.82,False
a4b0e0,United States,46.37,False
a57362,United States,212.71,False
aac10d,United States,7.72,True
ad474c,United States,226.67,False
ac0110,United States,38.19,False
ac5ab7,United States,213.21,False
a02e0a,United States,210.23,False
a5d668,United States,75.56,False
abe101,United States,225.78,False
