icao24,origin_country,velocity,on_ground
c81d9d,New Zealand,68.33,False
ab14f5,United States,50.67,False
8014dd,India,5.14,True
8014db,India,229.2,False
a3b7d1,United States,0.39,True
86ced2,Japan,94.17,False
4520ce,Bulgaria,216.78,False
471f8e,Hungary,241.34,False
a9fbf8,United States,66.9,False
7c1c95,Australia,0.0,True
a16fb5,United States,84.12,False
accd23,United States,133.92,False
e0b255,Argentina,258.25,False
e0b254,Argentina,0.0,True
4520d2,Bulgaria,237.45,False
aa929c,United States,208.05,False
a39d9b,United States,0.0,True
471f9a,Hungary,265.97,False
adb7b8,United States,60.11,False
a3a4b7,United States,0.06,True
471f9e,Hungary,240.66,False
ac21c3,United States,145.84,False
e48ba8,Brazil,105.07,False
343141,Spain,212.08,False
ae74ac,United States,50.42,False
a64d16,United States,6.17,True
471f6f,Hungary,153.36,False
e0b285,Argentina,214.62,False
c04829,Canada,195.98,False
acba1b,United States,3.34,True
a26a93,United States,222.07,False
c04826,Canada,294.95,False
e49ed4,Brazil,198.79,False
471f6d,Hungary,227.23,False
e0b284,Argentina,246.45,False
471f6b,Hungary,204.52,False
e48ba7,Brazil,253.31,False
a4d7e4,United States,199.94,False
86cee7,Japan,11.32,True
e48baa,Brazil,157.08,False
abad6c,United States,287.88,False
471f7a,Hungary,130.31,False
a26a87,United States,42.2,False
c04810,Canada,53.11,False
344455,Spain,242.69,False
471f68,Hungary,246.08,False
471f69,Hungary,92.81,False
e4a6fb,Brazil,218.69,False
c020be,Canada,152.6,False
ae6226,United States,50.51,False
471f65,Hungary,247.68,False
471f62,Hungary,244.71,False
a4fa91,United States,35.38,False
a99a3d,United States,106.19,False
344446,Spain,148.17,False
a1bfb2,United States,65.36,False
471f77,Hungary,238.35,False
471f78,Hungary,228.82,False
aae279,United States,157.61,False
471f71,Hungary,174.67,False
ada549,United States,52.05,False
a9ea32,United States,213.38,False
aa2a7f,United States,100.09,False
adfecf,United States,118.81,False
a03ce6,United States,179.69,False
a35605,United States,0.0,True
adfee0,United States,118.41,False
ab0293,United States,62.16,False
a73909,United States,64.82,False
ae623b,United States,46.4,False
a8a7eb,United States,45.83,False
742838,Jordan,220.06,False
a24935,United States,48.94,False
4400dc,Austria,209.27,False
a00970,United States,66.05,False
a03cb6,United States,146.74,False
a3ffaf,United States,238.72,False
ae0bed,United States,59.04,False
ae623e,United States,16.66,False
ae623c,United States,47.61,False
471f58,Hungary,230.47,False
4520aa,Bulgaria,233.24,False
a964e3,United States,53.2,False
4400be,Austria,125.61,False
ab029d,United States,58.65,False
a16fbd,United States,97.95,False
5003a6,San Marino,64.51,False
a3a61b,United States,235.79,False
a6191c,United States,43.92,False
ae622b,United States,40.65,False
a594fa,United States,168.21,False
a99a05,United States,51.25,False
a5d1b9,United States,266.03,False
a88d3a,United States,174.41,False
c81cb1,New Zealand,47.96,False
ae6268,United States,164.71,False
a9fd11,United States,44.27,False
a88d47,United States,182.62,False
7c2f2e,Australia,43.85,False
a76d5a,United States,194.28,False
0d1202,Mexico,134.81,False
a8a7cf,United States,52.17,False
a844c4,United States,56.65,False
471f37,Hungary,238.87,False
a4b1e9,United States,44.27,False
471f38,Hungary,2.31,True
a75a21,United States,198.58,False
a1bff3,United States,53.57,False
a9b4a4,United States,0.0,True
471f31,Hungary,151.43,False
471f32,Hungary,235.14,False
a9c7c7,United States,51.98,False
a27ccd,United States,89.53,False
471f02,Hungary,211.24,False
471f03,Hungary,256.66,False
471f01,Hungary,211.77,False
a03cde,United States,56.81,False
a88d5e,United States,272.76,False
471f04,Hungary,136.44,False
a51a87,United States,56.92,False
e07542,Argentina,210.2,False
a27cc9,United States,8.23,True
a63a64,United States,127.4,False
a08021,United States,106.39,False
c81ce6,New Zealand,42.82,False
885283,Thailand,226.18,False
a3560d,United States,31.21,False
c81ce4,New Zealand,33.44,False
c81ce5,New Zealand,52.72,False
ac47b7,United States,0.0,True
885281,Thailand,260.87,False
c046f7,Canada,287.48,False
a857ff,United States,40.18,False
a711c6,United States,50.17,False
a0934b,United States,200.08,False
0d1233,Mexico,193.63,False
a4891e,United States,96.18,False
5003e8,San Marino,139.56,False
a3b90e,United States,201.31,False
a4d97e,United States,133.21,False
c048e8,Canada,86.32,False
e48c03,Brazil,245.75,False
a46345,United States,204.98,False
e48c05,Brazil,197.33,False
a40cdf,United States,80.77,False
8a01de,Indonesia,120.92,False
ad9db0,United States,219.24,False
80175f,India,253.68,False
abadc0,United States,0.77,True
a2ccf1,United States,46.86,False
e49f43,Brazil,90.65,False
801768,India,269.59,False
e49f45,Brazil,134.93,False
ac6aa2,United States,35.29,False
a3a67b,United States,201.42,False
800441,India,239.74,False
a5d319,United States,224.51,False
c07e32,Canada,206.27,False
ad4407,United States,46.61,False
ab5df2,United States,128.06,False
a34358,United States,168.32,False
a40cd9,United States,210.56,False
c035cc,Canada,238.86,False
a2dffe,United States,251.06,False
ae6404,United States,230.64,False
a1f00e,United States,207.31,False
a22358,United States,239.77,False
a08057,United States,0.0,True
a7131c,United States,66.01,False
c022a8,Canada,184.2,False
a89fcf,United States,196.03,False
a0f67c,United States,119.46,False
a5701c,United States,275.44,False
801745,India,223.85,False
a71337,United States,70.0,False
c07e62,Canada,213.69,False
a57028,United States,37.81,False
a70003,United States,45.79,False
a70002,United States,247.48,False
a2235b,United States,0.0,True
c048eb,Canada,89.84,False
c035bb,Canada,135.57,False
407b1f,United Kingdom,130.19,False
a2ccbc,United States,92.29,False
a9ea96,United States,146.15,False
a85964,United States,135.51,False
8852e4,Thailand,236.94,False
a46310,United States,0.64,True
c035d4,Canada,217.86,False
a0d02c,United States,49.94,False
8852e3,Thailand,217.59,False
a1acdb,United States,198.78,False
a2dff5,United States,58.0,False
c06b22,Canada,51.81,False
a96601,United States,2.57,False
a1f012,United States,93.29,False
c035bf,Canada,212.74,False
a128aa,United States,56.08,False
a008d5,United States,213.64,False
a9ea63,United States,54.87,False
407b8b,United Kingdom,177.72,False
a5f938,United States,198.14,False
3c4b31,Germany,271.98,False
a45051,United States,232.66,False
3c4b28,Germany,220.41,False
a99a96,United States,135.07,False
a4d946,United States,7.46,True
ab4af1,United States,2.31,True
a9b4fe,United States,55.23,False
e48c2f,Brazil,240.88,False
3c4b2e,Germany,249.92,False
ac245c,United States,76.45,False
a03e33,United States,31.89,False
3c4b2d,Germany,242.46,False
a4503d,United States,202.33,False
3430cc,Spain,203.6,False
0d10f8,Mexico,233.92,False
a9ea6a,United States,56.48,False
e49f89,Brazil,56.82,False
c0107c,Canada,249.7,False
a61949,United States,0.0,True
3c4b2b,Germany,248.32,False
a1f04a,United States,76.81,False
ad4461,United States,240.44,False
e49f52,Brazil,161.96,False
a8dd7a,United States,33.55,False
ad444d,United States,250.86,False
a85931,United States,206.5,False
a008b7,United States,65.85,False
a9fd75,United States,48.83,False
3c4b49,Germany,218.5,False
a0808f,United States,198.55,False
a52cc8,United States,156.35,False
abf11f,United States,182.72,False
4cc279,Iceland,214.26,False
a9b4de,United States,10.29,True
ac379a,United States,286.06,False
80177d,India,254.4,False
a4634b,United States,240.42,False
80177e,India,211.37,False
a008c9,United States,170.34,False
a3a65f,United States,142.57,False
3c4b4e,Germany,63.74,False
ac247a,United States,269.57,False
ad42db,United States,44.38,False
a39e0c,United States,15.95,True
ada5ee,United States,291.36,False
a248cf,United States,48.38,False
ac22fb,United States,231.05,False
addb47,United States,281.72,False
3443d3,Spain,189.94,False
a69060,United States,220.97,False
a2ce01,United States,227.08,False
addb2b,United States,211.93,False
a84699,United States,240.9,False
a2ce05,United States,205.37,False
a6f367,United States,52.53,False
c0103e,Canada,278.26,False
a235b7,United States,0.0,True
a8467b,United States,83.82,False
a02b50,United States,61.2,False
a03e86,United States,75.27,False
a092c6,United States,151.8,False
ad42fa,United States,48.37,False
4aca04,Sweden,70.41,False
a008ed,United States,282.77,False
a248b4,United States,55.0,False
a5f8a5,United States,49.91,False
a8dccc,United States,54.81,False
a7005c,United States,216.6,False
e49dfd,Brazil,111.04,False
440389,Austria,254.26,False
a95355,United States,1.29,True
a008fe,United States,243.07,False
addb4a,United States,1.54,True
a3b8e8,United States,72.95,False
e48ad4,Brazil,231.0,False
4aca0b,Sweden,130.3,False
4aca0d,Sweden,215.82,False
a1ae05,United States,236.51,False
4bb4f4,Turkey,216.78,False
a57041,United States,42.98,False
a84663,United States,244.87,False
a8dcb8,United States,150.73,False
7c2fe2,Australia,102.84,False
4aca65,Sweden,264.27,False
a7133f,United States,135.69,False
a88cbf,United States,77.85,False
a5e679,United States,206.39,False
a222b2,United States,234.09,False
a092ea,United States,177.9,False
a9797b,United States,37.05,False
4aca72,Sweden,218.68,False
ac370b,United States,172.1,False
a9531c,United States,54.57,False
a9b62a,United States,265.75,False
ae62fd,United States,82.26,False
76b861,Singapore,232.2,False
a7cfe6,United States,7.2,True
76b866,Singapore,71.65,False
7c2fd6,Australia,200.11,False
4aca6d,Sweden,218.35,False
a475a3,United States,231.36,False
a27e56,United States,205.63,False
ab5db8,United States,179.91,False
a2ce30,United States,9.77,True
500349,San Marino,63.92,False
a102b6,United States,44.95,False
ab0416,United States,10.8,True
a15e70,United States,103.58,False
a355b1,United States,221.26,False
a90fcb,United States,166.01,False
471fa4,Hungary,243.77,False
471fa2,Hungary,0.0,True
471fa7,Hungary,2.31,True
ab5dab,United States,187.94,False
471fa5,Hungary,237.67,False
a248f7,United States,49.78,False
471fa0,Hungary,192.82,False
a8efba,United States,244.91,False
44034b,Austria,219.98,False
471fac,Hungary,241.32,False
a5c051,United States,66.4,False
a88ccf,United States,192.59,False
ac3731,United States,228.76,False
a72692,United States,135.14,False
a27e50,United States,196.65,False
c81c33,New Zealand,49.18,False
4aca4f,Sweden,210.8,False
a26b24,United States,0.32,True
8015c1,India,221.51,False
ad68ba,United States,201.84,False
ab15ba,United States,261.9,False
a2ce7d,United States,285.86,False
a51b58,United States,183.5,False
e0744b,Argentina,239.34,False
47b1dc,Norway,256.03,False
a3a5fc,United States,245.45,False
ac48f2,United States,240.02,False
a582bb,United States,173.56,False
a4fb2f,United States,194.0,False
ab4b34,United States,215.12,False
c81c56,New Zealand,50.34,False
a39e7d,United States,181.79,False
e07459,Argentina,39.65,False
8015a4,India,239.92,False
a63b47,United States,137.12,False
a88e45,United States,254.95,False
ab02c4,United States,61.24,False
ab5e6c,United States,238.83,False
8015a5,India,240.21,False
a9a397,United States,217.28,False
a26b4a,United States,181.09,False
a64e7e,United States,142.62,False
ab4b51,United States,51.74,False
a63b58,United States,101.31,False
c07cae,Canada,71.98,False
ad68e9,United States,47.47,False
a64e88,United States,41.48,False
a9538b,United States,232.08,False
ac7e6d,United States,208.89,False
c06a9b,Canada,198.66,False
e0b149,Argentina,227.85,False
a3b8f5,United States,267.17,False
885306,Thailand,236.88,False
abae62,United States,292.4,False
0ac3b5,Colombia,49.54,False
410fe2,United Kingdom,128.97,False
7c0a5d,Australia,13.58,False
c06a8d,Canada,217.59,False
873312,Japan,265.3,False
0d1179,Mexico,40.68,False
ac22bf,United States,80.2,False
a3a5d9,United States,260.64,False
781a7a,China,279.11,False
0d116b,Mexico,3.6,True
3c4ad9,Germany,281.28,False
a9536a,United States,99.5,False
3c4ad7,Germany,1.03,True
acce75,United States,248.1,False
a3a5cf,United States,184.55,False
3cf106,Germany,218.56,False
ac7e8a,United States,4.89,True
a52e50,United States,243.05,False
a64e2a,United States,224.69,False
c81c9e,New Zealand,0.0,True
a52e54,United States,207.65,False
a52e4f,United States,132.26,False
a5f8e4,United States,200.99,False
a4d8dd,United States,49.73,False
ad9e7c,United States,230.39,False
a63b04,United States,184.47,False
abae8f,United States,201.09,False
873334,Japan,232.83,False
a52e5b,United States,1.29,True
885313,Thailand,255.09,False
4401e2,Austria,231.12,False
adece7,United States,52.69,False
e48b64,Brazil,171.83,False
e48b66,Brazil,161.8,False
a0f73c,United States,186.92,False
e48b65,Brazil,120.04,False
a3571c,United States,174.03,False
aae381,United States,255.48,False
4bc853,Turkey,242.31,False
adeccf,United States,71.61,False
a11762,United States,160.43,False
4401d1,Austria,195.73,False
ad3042,United States,44.8,False
a0e431,United States,257.46,False
a99b79,United States,49.33,False
34454b,Spain,52.22,False
a1ada6,United States,147.03,False
ada669,United States,193.19,False
34454a,Spain,214.54,False
c021e7,Canada,30.29,False
a99b83,United States,213.91,False
739347,Israel,217.54,False
a35725,United States,21.61,False
a14ab2,United States,4.63,True
aa92fb,United States,251.36,False
0d112a,Mexico,241.39,False
c06a7f,Canada,196.36,False
c06a7d,Canada,218.96,False
ada699,United States,156.39,False
c06a7a,Canada,226.15,False
70204b,Bangladesh,229.77,False
ad4395,United States,211.57,False
0d113b,Mexico,106.63,False
ad4390,United States,196.78,False
4bc845,Turkey,217.38,False
4bc846,Turkey,247.98,False
4bc841,Turkey,227.04,False
0d1151,Mexico,191.89,False
ab5e04,United States,39.0,False
0d1154,Mexico,209.6,False
a3edaa,United States,229.29,False
a35701,United States,260.14,False
a0f735,United States,292.39,False
c06a82,Canada,203.82,False
aa92f8,United States,5.92,True
4bc88c,Turkey,222.84,False
abf06f,United States,40.3,False
a08153,United States,41.78,False
ab28aa,United States,119.91,False
a1f116,United States,138.7,False
a9c8e5,United States,89.71,False
a582f9,United States,202.92,False
a5d2d4,United States,252.35,False
a8de56,United States,234.43,False
a51b93,United States,166.23,False
a4773f,United States,50.91,False
a40dbb,United States,189.61,False
ad4397,United States,241.38,False
a9eb15,United States,45.27,False
a9eb19,United States,48.78,False
a63b81,United States,53.22,False
a39dca,United States,186.34,False
c021a4,Canada,46.27,False
ab28d7,United States,234.35,False
a6f2b7,United States,150.94,False
a39dd0,United States,241.33,False
ac7e15,United States,7.46,True
c81bb3,New Zealand,132.48,False
a22432,United States,59.62,False
4bc884,Turkey,234.3,False
4bc881,Turkey,229.46,False
4bc882,Turkey,251.4,False
c07d88,Canada,31.08,False
a4771b,United States,261.01,False
344501,Spain,120.08,False
aaf5a9,United States,258.5,False
4bc885,Turkey,239.53,False
702034,Bangladesh,241.45,False
4bb563,Turkey,228.4,False
4bb564,Turkey,214.9,False
a75b5e,United States,262.51,False
ab15c6,United States,59.92,False
a14ad1,United States,0.51,True
a14ad4,United States,8.23,True
73806e,Israel,235.0,False
44008f,Austria,248.9,False
a98909,United States,227.71,False
a4996b,United States,251.41,False
a0f355,United States,251.68,False
c2b053,Canada,117.04,False
73806f,Israel,255.45,False
a1bcda,United States,87.71,False
a61627,United States,82.85,False
a48649,United States,59.92,False
a0f33a,United States,156.69,False
a4d624,United States,124.51,False
a35336,United States,259.59,False
a2467a,United States,96.75,False
44007c,Austria,7.72,True
a0e037,United States,41.39,False
a54ff9,United States,171.96,False
a86908,United States,262.53,False
a8b914,United States,129.52,False
ac4727,United States,59.59,False
ab2752,United States,192.34,False
a3fcd6,United States,203.49,False
738061,Israel,271.07,False
738060,Israel,245.64,False
738065,Israel,0.0,False
738064,Israel,230.95,False
a49951,United States,205.2,False
738063,Israel,244.32,False
c07b05,Canada,140.5,False
ab274c,United States,233.13,False
a37979,United States,134.82,False
80184e,India,247.23,False
c058cd,Canada,235.94,False
ab2760,United States,266.05,False
a3fce7,United States,251.98,False
a5f624,United States,36.53,False
a5f629,United States,39.08,False
a3661a,United States,9.26,True
a48611,United States,69.13,False
738075,Israel,252.89,False
a1cfda,United States,48.66,False
a36636,United States,248.57,False
a73627,United States,110.95,False
73806a,Israel,246.62,False
a66fdc,United States,37.27,False
4bb46f,Turkey,3.09,True
a35373,United States,198.16,False
c03397,Canada,64.83,False
adb723,United States,225.59,False
3c4a12,Germany,260.2,False
3c4a11,Germany,264.59,False
3c4a10,Germany,149.22,False
45202b,Bulgaria,240.19,False
a89d8b,United States,99.68,False
aa0701,United States,190.98,False
3c4a0f,Germany,232.72,False
abaaa8,United States,241.93,False
3c4a0d,Germany,246.63,False
a04e00,United States,216.23,False
738050,Israel,208.37,False
738054,Israel,250.59,False
440053,Austria,163.49,False
738052,Israel,0.0,False
738057,Israel,262.55,False
a22062,United States,60.54,False
738056,Israel,0.0,False
738055,Israel,238.85,False
ac7aa9,United States,209.9,False
8a04f7,Indonesia,254.85,False
e48b00,Brazil,182.0,False
70209a,Bangladesh,263.44,False
e48b01,Brazil,237.43,False
ae7412,United States,59.63,False
484fdf,Kingdom of the Netherlands,152.21,False
a3401a,United States,219.98,False
440083,Austria,210.51,False
ad675e,United States,52.99,False
73934d,Israel,238.44,False
452051,Bulgaria,167.53,False
a1bcf5,United States,42.58,False
ac7ad3,United States,72.62,False
a2dce1,United States,272.64,False
ae7405,United States,44.27,False
abbdf7,United States,70.72,False
c02070,Canada,56.6,False
e80046,Chile,3.6,True
440075,Austria,221.04,False
ab013a,United States,128.89,False
e80045,Chile,227.5,False
70209f,Bangladesh,190.04,False
e80048,Chile,136.87,False
e80047,Chile,83.28,False
ab013c,United States,225.97,False
70209e,Bangladesh,272.21,False
aa3b92,United States,75.5,False
a9d7ec,United States,53.23,False
e0b04f,Argentina,95.98,False
c04688,Canada,225.7,False
c04681,Canada,226.58,False
440019,Austria,188.51,False
a005b4,United States,54.01,False
ae1e4f,United States,113.09,False
adfe51,United States,114.31,False
a9c62b,United States,39.61,False
acde67,United States,54.29,False
a8b981,United States,111.85,False
a89ccc,United States,216.57,False
ae1e62,United States,95.75,False
a6f00d,United States,177.88,False
a9c631,United States,209.34,False
a59398,United States,0.0,True
ae1e55,United States,73.65,False
a258b7,United States,11.83,True
a97675,United States,182.91,False
a3539d,United States,3.86,True
a9b317,United States,42.62,False
aa9143,United States,0.0,True
a8b964,United States,197.73,False
ae1e6f,United States,66.97,False
c02045,Canada,69.62,False
440039,Austria,0.0,True
a4b065,United States,299.83,False
aa3ae9,United States,198.7,False
ac32f2,United States,81.64,False
ab5b8c,United States,253.41,False
ad9b5e,United States,113.04,False
ad52bb,United States,36.96,False
a0e098,United States,212.77,False
a5e395,United States,118.97,False
492908,Portugal,177.49,False
e8cfcf,Peru,223.41,False
adfe4b,United States,122.59,False
aa9136,United States,237.13,False
aa3ae2,United States,257.45,False
440030,Austria,107.23,False
a5807d,United States,73.45,False
44001f,Austria,127.42,False
44001e,Austria,251.56,False
a35388,United States,178.9,False
44001b,Austria,238.66,False
8960f6,United Arab Emirates,236.19,False
a2de24,United States,246.47,False
ac7b8a,United States,216.46,False
a8a614,United States,35.52,False
adfe95,United States,115.24,False
adfe94,United States,124.45,False
adfe93,United States,145.54,False
a04e6c,United States,64.51,False
adfe90,United States,148.32,False
a04e6f,United States,248.76,False
a1be41,United States,58.08,False
a03b50,United States,206.12,False
a53cf6,United States,35.83,False
a16e72,United States,298.86,False
ae1e7d,United States,93.97,False
a53cec,United States,37.61,False
a258ed,United States,219.46,False
a2de17,United States,84.65,False
a78fcf,United States,4.63,True
a04e7c,United States,46.04,False
a91fcf,United States,49.68,False
a46094,United States,164.38,False
3c4a8b,Germany,0.64,True
a96305,United States,90.87,False
a90cb0,United States,201.63,False
3c4a8c,Germany,253.99,False
a03b67,United States,182.05,False
c03330,Canada,3.86,True
e4a688,Brazil,80.47,False
a005d8,United States,55.92,False
a15b05,United States,253.42,False
c0332c,Canada,219.18,False
a5d007,United States,1.29,True
8960d9,United Arab Emirates,121.41,False
a97608,United States,216.61,False
8960e7,United Arab Emirates,172.68,False
ae1e9e,United States,154.34,False
a5d00a,United States,51.62,False
a6034a,United States,65.85,False
a005da,United States,84.16,False
adfe99,United States,122.89,False
c03329,Canada,259.83,False
aa0759,United States,175.9,False
ab271f,United States,210.59,False
aa3b05,United States,5.92,True
aa3b04,United States,37.84,False
a1ab52,United States,24.11,False
a39b39,United States,216.17,False
a03b91,United States,245.56,False
a748bc,United States,245.48,False
781b4b,China,152.81,False
a03b8e,United States,36.58,False
a1be72,United States,68.24,False
c81b2a,New Zealand,37.86,False
a03b8d,United States,29.81,False
a95094,United States,169.69,False
a40b12,United States,61.84,False
a27b58,United States,108.7,False
a2de46,United States,216.19,False
405631,United Kingdom,152.62,False
a2cb14,United States,267.85,False
abbe16,United States,57.62,False
a4e8ef,United States,73.85,False
a125f9,United States,233.79,False
a9638b,United States,49.92,False
a7ce03,United States,42.9,False
896118,United Arab Emirates,253.04,False
a365b7,United States,251.54,False
a615d0,United States,214.64,False
a41e29,United States,128.11,False
ac8e1d,United States,148.15,False
a0f2c6,United States,51.94,False
a365ae,United States,143.31,False
345583,Spain,236.94,False
a9c66a,United States,128.41,False
8003f3,India,3.6,True
a9768a,United States,191.82,False
471d62,Hungary,244.75,False
e49caa,Brazil,207.02,False
471d67,Hungary,243.15,False
471d65,Hungary,242.8,False
a232fd,United States,50.13,False
ab12b0,United States,108.61,False
ac45ac,United States,231.19,False
a8303f,United States,55.82,False
a2cb5e,United States,37.36,False
ab5b2b,United States,0.0,True
a12709,United States,270.95,False
a5e39d,United States,110.73,False
a2de7e,United States,215.28,False
ac8e53,United States,198.99,False
471d5b,Hungary,141.08,False
a9d97a,United States,41.7,False
ab25ed,United States,55.03,False
a3c8cb,United States,96.73,False
a9766c,United States,209.91,False
a472ac,United States,40.56,False
ad9b28,United States,170.95,False
ab5b4b,United States,52.46,False
acde3d,United States,112.48,False
a53e35,United States,182.63,False
a9767b,United States,88.57,False
a3c8da,United States,86.6,False
