icao24,origin_country,velocity,on_ground
85188c,Japan,141.08,False
86cec5,Japan,286.46,False
a39d9b,United States,241.84,False
8014ea,India,140.53,False
8014c0,India,120.08,False
8014c1,India,0.06,True
8014c4,India,0.9,True
c0480c,Canada,68.98,False
a52d30,United States,37.05,False
a40d7a,United States,275.85,False
8a0449,Indonesia,232.04,False
a64d15,United States,44.02,False
acba1b,United States,0.0,True
a3b7f4,United States,192.99,False
a4d7e4,United States,0.0,True
8014d6,India,0.45,True
abad6c,United States,174.22,False
7c1c4b,Australia,135.46,False
aded25,United States,189.07,False
7c7188,Australia,62.51,False
aa0909,United States,140.77,False
aae267,United States,214.0,False
c020be,Canada,0.0,True
a27ca5,United States,61.68,False
ae6232,United States,41.24,False
a99a52,United States,212.95,False
a1bfb2,United States,143.77,False
0d123a,Mexico,213.95,False
a35605,United States,205.03,False
0d1258,Mexico,261.22,False
a10325,United States,43.92,False
7c7180,Australia,68.42,False
a99a22,United States,85.27,False
7809aa,China,244.7,False
ae6246,United States,43.25,False
ae6244,United States,46.23,False
a28fb4,United States,181.16,False
a03cb6,United States,187.21,False
a3ffaf,United States,0.0,True
e48c4c,Brazil,251.66,False
c07c7b,Canada,194.27,False
a0f60d,United States,33.32,False
ae6235,United States,30.95,False
a831e5,United States,146.56,False
a6191c,United States,50.88,False
a88d3c,United States,0.0,True
a5d1b9,United States,196.23,False
a46304,United States,230.1,False
a3696e,United States,218.99,False
ae6266,United States,55.66,False
a88d47,United States,218.81,False
0d1201,Mexico,196.6,False
a76d5a,United States,195.86,False
a88d49,United States,28.76,False
a75a24,United States,132.61,False
ada588,United States,43.26,False
801603,India,254.99,False
7cf9a5,Australia,6.26,False
801613,India,223.83,False
ab5d08,United States,56.36,False
ae624d,United States,46.94,False
0d120c,Mexico,235.18,False
a27cc0,United States,164.34,False
ae6298,United States,148.23,False
a831b2,United States,144.78,False
ae6291,United States,142.92,False
a64d8b,United States,29.33,False
a977bb,United States,231.92,False
471f14,Hungary,0.0,True
7809fc,China,182.89,False
a08021,United States,207.31,False
a9fd06,United States,31.19,False
885281,Thailand,232.73,False
c046f7,Canada,224.7,False
a09357,United States,65.07,False
ae6284,United States,68.59,False
a2363b,United States,44.14,False
ab5dd4,United States,220.02,False
a4d97e,United States,240.65,False
80174c,India,3.09,True
801759,India,229.46,False
e48c03,Brazil,212.82,False
a84625,United States,51.55,False
ad572a,United States,94.84,False
801767,India,90.1,False
a5e631,United States,64.41,False
e49f44,Brazil,212.74,False
a60665,United States,57.99,False
a0807e,United States,119.6,False
ac3751,United States,199.8,False
a3a67b,United States,224.21,False
800441,India,198.91,False
801772,India,9.26,True
c07e32,Canada,187.53,False
a5d319,United States,153.74,False
c07e33,Canada,165.96,False
801778,India,253.92,False
ad4404,United States,225.6,False
80172c,India,243.31,False
a1f00e,United States,215.85,False
801738,India,94.33,False
a08057,United States,198.88,False
a64ce6,United States,204.27,False
a7131b,United States,125.62,False
abadd6,United States,117.29,False
ad574f,United States,167.44,False
c07e62,Canada,210.67,False
ac2439,United States,225.85,False
a64cce,United States,233.07,False
a2ccbf,United States,55.98,False
a23699,United States,60.19,False
a7130c,United States,112.5,False
a3698a,United States,200.16,False
c07e59,Canada,177.29,False
a46310,United States,248.8,False
c035d4,Canada,228.29,False
8852e1,Thailand,9.26,True
a1acdb,United States,208.59,False
8852e3,Thailand,236.19,False
c06b22,Canada,50.68,False
80173e,India,196.03,False
a36994,United States,211.05,False
e0b0c5,Argentina,251.39,False
0d10e3,Mexico,83.88,False
ab4ae9,United States,289.84,False
7cb036,Australia,41.16,False
a5f938,United States,252.69,False
abadf9,United States,246.23,False
3c4b2f,Germany,266.95,False
ab0485,United States,277.77,False
0d10f6,Mexico,157.88,False
a9ea75,United States,36.66,False
a3a647,United States,178.68,False
0d10ec,Mexico,5.66,True
ad444d,United States,203.29,False
a9fd75,United States,53.41,False
ad444c,United States,35.63,False
a008b7,United States,78.51,False
a46368,United States,274.89,False
ab048d,United States,239.86,False
0d10fd,Mexico,2.83,True
801786,India,233.04,False
801787,India,58.79,False
407b70,United Kingdom,74.27,False
4cc279,Iceland,248.83,False
a9b4de,United States,199.65,False
80177e,India,96.29,False
a3fffc,United States,63.17,False
a008c9,United States,211.56,False
e49f59,Brazil,190.56,False
801796,India,61.5,False
a3a65f,United States,247.48,False
801792,India,188.58,False
ac247a,United States,188.58,False
ada5ee,United States,178.54,False
8a0301,Indonesia,221.99,False
0ac3f7,Colombia,90.61,False
a2ce01,United States,188.36,False
a3b8ad,United States,228.98,False
a368b2,United States,54.31,False
a235b7,United States,198.8,False
a03e86,United States,84.3,False
a14b1a,United States,253.33,False
c01074,Canada,253.29,False
a008ef,United States,172.82,False
a70079,United States,234.35,False
a1ae05,United States,302.15,False
a9b652,United States,83.3,False
4bb4f0,Turkey,233.98,False
a7000a,United States,226.7,False
4aca66,Sweden,270.8,False
4aca65,Sweden,249.62,False
4aca67,Sweden,244.12,False
a7000f,United States,59.3,False
a7133f,United States,180.15,False
a27e81,United States,69.99,False
8016a4,India,237.56,False
a222b2,United States,201.14,False
a7cfdd,United States,1.8,True
a2bb10,United States,106.1,False
a6f326,United States,194.0,False
a39e52,United States,106.06,False
a7cfe6,United States,201.86,False
76b864,Singapore,236.83,False
a89fda,United States,0.0,True
8016b6,India,236.09,False
a7bcb2,United States,37.84,False
a475a3,United States,0.0,True
a8dcba,United States,44.45,False
c01021,Canada,219.49,False
c07cf9,Canada,89.34,False
a14b53,United States,51.44,False
ac3731,United States,170.81,False
847114,Japan,174.18,False
a3a5eb,United States,0.9,True
a3a5ec,United States,206.07,False
ab15ba,United States,275.66,False
aaf5b4,United States,54.31,False
ac48f2,United States,241.01,False
a582bb,United States,242.06,False
c0360e,Canada,75.11,False
a475de,United States,165.81,False
8015cb,India,158.97,False
84c068,Japan,241.74,False
847096,Japan,173.59,False
a63b3e,United States,108.4,False
a3db5e,United States,196.65,False
8015a4,India,259.55,False
ad68f0,United States,0.0,True
ac6b0c,United States,110.33,False
ab5e6c,United States,264.86,False
a9a397,United States,204.76,False
a88e2e,United States,239.31,False
84709f,Japan,41.75,False
a26b4a,United States,128.4,False
ab4b50,United States,54.55,False
ad55b7,United States,61.64,False
a6e07f,United States,68.97,False
7c71f7,Australia,127.11,False
a3b8f5,United States,220.22,False
885308,Thailand,196.13,False
ab5e9b,United States,185.45,False
8015e4,India,250.72,False
3c4ad8,Germany,245.78,False
c81c9f,New Zealand,128.94,False
781a96,China,212.76,False
a52e50,United States,193.18,False
3c4acd,Germany,255.89,False
a64e2a,United States,173.89,False
a2bb83,United States,275.23,False
8015f7,India,218.53,False
abae8f,United States,150.94,False
ac7e9e,United States,257.81,False
88530a,Thailand,213.83,False
a38b84,United States,0.0,True
781a9b,China,231.29,False
ae62a1,United States,147.36,False
885315,Thailand,130.84,False
4bc856,Turkey,233.02,False
4bc854,Turkey,225.6,False
4bc853,Turkey,217.2,False
7c729d,Australia,112.54,False
c021f6,Canada,211.5,False
0d1126,Mexico,237.07,False
c06a76,Canada,126.93,False
0d111b,Mexico,231.34,False
a4c703,United States,235.49,False
ada64d,United States,209.13,False
aa92fc,United States,272.67,False
aa92fb,United States,251.72,False
0d112d,Mexico,199.7,False
0d112e,Mexico,208.3,False
c06a7a,Canada,5.4,True
aa92ff,United States,237.83,False
a52da3,United States,40.64,False
0d1142,Mexico,97.7,False
a0941a,United States,74.32,False
ad4394,United States,65.61,False
0d113b,Mexico,130.29,False
adecf8,United States,149.6,False
4401ea,Austria,243.39,False
0d1158,Mexico,233.68,False
a35701,United States,5.66,True
aa92f8,United States,268.49,False
c06a80,Canada,241.5,False
a712d2,United States,69.17,False
a1f116,United States,285.03,False
87339a,Japan,218.21,False
a582f9,United States,198.96,False
4bb565,Turkey,220.47,False
c06a39,Canada,272.18,False
a63b69,United States,142.29,False
ad438e,United States,64.83,False
ad438d,United States,280.87,False
ae6394,United States,42.62,False
801723,India,173.97,False
8518d0,Japan,242.25,False
4bc89a,Turkey,230.1,False
801726,India,226.51,False
801725,India,258.35,False
a39dca,United States,113.78,False
801729,India,252.54,False
a6f2b7,United States,234.08,False
ac7e15,United States,204.36,False
841b28,Japan,224.02,False
a8de33,United States,1.03,True
ac48ac,United States,7.2,True
aa2b44,United States,36.89,False
a0d124,United States,54.77,False
c07d5a,Canada,67.24,False
4bc885,Turkey,239.04,False
a9fe0b,United States,58.93,False
4bc895,Turkey,223.63,False
a1adba,United States,48.18,False
a75b5e,United States,218.25,False
a845f4,United States,252.13,False
a14ad1,United States,0.0,True
44008f,Austria,203.17,False
a6bfa6,United States,190.68,False
a36661,United States,197.94,False
452084,Bulgaria,196.52,False
a86927,United States,63.06,False
c058c0,Canada,208.02,False
c2c36d,Canada,132.07,False
80187c,India,224.19,False
a2467a,United States,80.79,False
a1cffd,United States,212.47,False
4068f6,United Kingdom,220.48,False
a36659,United States,71.57,False
a8b915,United States,68.76,False
e072d4,Argentina,150.34,False
c058cb,Canada,218.32,False
a3fcd6,United States,124.4,False
c058d5,Canada,250.93,False
738065,Israel,197.16,False
c07b05,Canada,0.0,True
738068,Israel,238.3,False
4bb46d,Turkey,196.6,False
ab2760,United States,236.07,False
80052d,India,225.77,False
ac340a,United States,134.54,False
a3661f,United States,276.22,False
738076,Israel,214.31,False
738075,Israel,4.12,True
738073,Israel,243.53,False
a1cfde,United States,43.51,False
a5f61d,United States,30.67,False
c058bb,Canada,262.4,False
4bb46f,Turkey,246.13,False
440059,Austria,184.09,False
3c4a13,Germany,289.73,False
adb723,United States,241.45,False
45202b,Bulgaria,0.0,True
3c4a03,Germany,228.46,False
484fff,Kingdom of the Netherlands,269.81,False
702098,Bangladesh,108.01,False
a04e00,United States,238.46,False
ab2786,United States,48.34,False
3c4a21,Germany,230.65,False
738057,Israel,145.82,False
738056,Israel,7.2,True
ac7aa9,United States,268.95,False
7cc461,Australia,32.62,False
ab5acb,United States,98.45,False
a3534a,United States,10.8,True
a3c94c,United States,285.65,False
ad675f,United States,233.57,False
a74923,United States,0.0,True
ae740a,United States,18.01,False
aaf459,United States,33.39,False
aae132,United States,0.19,True
a2469c,United States,137.36,False
452051,Bulgaria,231.18,False
aa3b8f,United States,22.26,False
800584,India,267.91,False
8a04ce,Indonesia,239.45,False
70209b,Bangladesh,277.91,False
ac7aba,United States,29.54,False
aa3b92,United States,62.69,False
84c0da,Japan,17.97,False
a7ccce,United States,211.72,False
a005b4,United States,23.6,False
adc8ee,United States,86.36,False
ad52c2,United States,214.63,False
a005af,United States,44.24,True
c02029,Canada,0.0,True
a6f00d,United States,181.72,False
a9c631,United States,186.41,False
a59398,United States,205.25,False
ac32ce,United States,52.36,False
a8431a,United States,221.65,False
a258b7,United States,264.45,False
a3539d,United States,209.45,False
a8697f,United States,202.5,False
adc8e7,United States,0.0,True
a8b964,United States,235.49,False
c0336d,Canada,211.34,False
ac32f2,United States,217.6,False
c02032,Canada,0.0,True
aa3ae4,United States,242.71,False
aa9136,United States,230.91,False
8a0635,Indonesia,226.6,False
a138b8,United States,217.36,False
accb50,United States,207.3,False
abab79,United States,53.55,False
a5e389,United States,64.9,False
ada2cc,United States,57.62,False
a4d65c,United States,0.77,True
ac7b8a,United States,252.66,False
adfe94,United States,6.43,True
adfe7d,United States,129.84,False
accb65,United States,226.51,False
a2de17,United States,254.45,False
8840f8,Thailand,238.65,False
8004a6,India,141.3,False
a03b67,United States,217.01,False
8960fb,United Arab Emirates,284.5,False
a8b920,United States,51.41,False
c04660,Canada,55.6,False
c04662,Canada,42.36,False
a5e339,United States,210.92,False
a89caa,United States,43.19,False
a5d007,United States,201.11,False
a97608,United States,134.28,False
ad9b94,United States,145.08,False
a258cd,United States,148.82,False
ab2729,United States,0.0,True
c0464c,Canada,30.18,False
a1be10,United States,180.31,False
aa0759,United States,10.29,True
8016e0,India,210.37,False
a52b19,United States,196.56,False
804c36,India,190.35,False
70472b,Myanmar,106.38,False
c81b2a,New Zealand,45.1,False
aa18d5,United States,0.0,True
a2cb12,United States,247.06,False
a2cb14,United States,258.7,False
a125f9,United States,239.61,False
8016c6,India,187.71,False
a39b0b,United States,39.58,False
a7ce03,United States,36.84,False
8016d2,India,5.66,True
a03b6d,United States,157.5,False
a615d0,United States,199.77,False
781b89,China,132.17,False
ac8e1d,United States,292.62,False
8016cc,India,266.64,False
406948,United Kingdom,297.66,False
a89e08,United States,33.44,False
a9768a,United States,186.93,False
e49caa,Brazil,252.51,False
ac45ac,United States,200.24,False
84715c,Japan,141.44,False
a41e90,United States,302.13,False
a3c8cb,United States,134.51,False
c05916,Canada,37.68,False
a352c9,United States,204.67,False
ab5b66,United States,196.66,False
a3fe42,United States,34.7,False
a39b56,United States,10.8,True
a8304f,United States,179.66,False
c1ea38,Canada,0.9,True
8470a0,Japan,199.52,False
a12733,United States,253.35,False
a77e97,United States,209.85,False
a12734,United States,237.65,False
a9c5c5,United States,138.55,False
ac8cf1,United States,278.26,False
a4c2ef,United States,227.59,False
a3eb9c,United States,51.35,False
aa3b84,United States,226.61,False
7cb066,Australia,0.0,True
ada302,United States,204.24,False
a842ac,United States,241.34,False
ad5329,United States,0.0,True
801804,India,212.09,False
801805,India,187.63,False
89617e,United Arab Emirates,271.71,False
ac468d,United States,212.66,False
a988f0,United States,206.56,False
aca99c,United States,246.05,False
896198,United Arab Emirates,233.25,False
896197,United Arab Emirates,199.99,False
a8ee45,United States,35.62,False
738102,Israel,274.22,False
ac2038,United States,224.87,False
738100,Israel,234.59,False
ac335b,United States,219.06,False
89618e,United Arab Emirates,277.22,False
a88b64,United States,140.64,False
adb656,United States,229.38,False
a1270a,United States,204.5,False
a1270b,United States,259.39,False
adc96f,United States,94.33,False
a89e2f,United States,31.39,False
ac337e,United States,225.19,False
a8b8ba,United States,226.81,False
a12778,United States,247.82,False
801835,India,2.06,True
a5e2a1,United States,206.43,False
896176,United Arab Emirates,239.26,False
896179,United Arab Emirates,271.36,False
a4c2ad,United States,274.04,False
896177,United Arab Emirates,273.06,False
a04dfa,United States,276.01,False
a0f427,United States,289.3,False
a4870d,United States,205.01,False
a5f5bf,United States,216.21,False
a748f8,United States,214.14,False
a1010c,United States,0.0,True
896184,United Arab Emirates,174.67,False
ab38a1,United States,201.38,False
a988da,United States,31.25,False
a12750,United States,188.51,False
ad5398,United States,134.33,False
a12756,United States,208.14,False
ac2082,United States,131.18,False
a602cd,United States,190.15,False
c057db,Canada,81.7,False
a4c2f8,United States,239.23,False
a1141f,United States,28.81,False
781b48,China,263.69,False
781b47,China,271.89,False
a5e2bc,United States,208.47,False
ab2854,United States,216.36,False
ab2855,United States,185.24,False
ab284d,United States,202.1,False
a60409,United States,166.46,False
a39ac6,United States,2.06,True
ab285d,United States,33.94,False
ac4843,United States,196.58,False
ab5bb1,United States,146.77,False
a34119,United States,4.37,True
a58103,United States,198.31,False
a77dae,United States,219.41,False
a12796,United States,170.32,False
017073,Egypt,46.53,False
a12797,United States,209.76,False
a12799,United States,152.44,False
3ad3ff,France,0.0,True
a53df5,United States,79.24,False
7c622c,Australia,66.59,False
a3b796,United States,3.34,True
ab154a,United States,82.25,False
a24782,United States,156.35,False
a48730,United States,9.26,True
a0f44c,United States,69.96,False
ab5bd4,United States,0.0,True
a28dda,United States,44.86,False
ae1ec7,United States,168.71,False
ab6efc,United States,230.3,False
abbee3,United States,264.02,False
a34154,United States,49.48,False
ac221b,United States,68.52,False
ad6857,United States,63.84,False
a9b2e9,United States,196.83,False
45213d,Bulgaria,241.68,False
ac3558,United States,239.37,False
ac4888,United States,231.37,False
abbedb,United States,221.12,False
a9fb4e,United States,195.19,False
a9c5e2,United States,107.6,False
7c6276,Australia,131.75,False
a09188,United States,245.94,False
ad9bc8,United States,181.91,False
a39ada,United States,210.89,False
80067f,India,6.17,True
ac8efa,United States,157.32,False
ada51e,United States,214.87,False
a2348d,United States,212.6,False
ada521,United States,163.05,False
a04f04,United States,55.15,False
ae1ed6,United States,122.68,False
adfec1,United States,192.03,False
a3411f,United States,237.92,False
70a9a1,Nepal,61.43,False
e49d22,Brazil,241.52,False
440189,Austria,0.0,True
a53dac,United States,265.33,False
a27aee,United States,273.7,False
a36799,United States,236.75,False
ac20c4,United States,192.36,False
a4c48f,United States,0.0,True
0d12dd,Mexico,224.85,False
a03c1f,United States,10.29,True
a3c9a1,United States,76.07,False
452112,Bulgaria,238.37,False
a28f12,United States,223.45,False
a8a785,United States,228.28,False
a126c4,United States,272.38,False
a04f75,United States,223.03,False
ae73e4,United States,35.56,False
a83152,United States,65.34,False
c03493,Canada,208.04,False
acdf9a,United States,216.03,False
e4a526,Brazil,234.61,False
a9c737,United States,206.69,False
300a63,Italy,3.09,True
e49baf,Brazil,201.22,False
a6049b,United States,194.68,False
ad53fd,United States,100.89,False
c03487,Canada,264.19,False
7cb0db,Australia,0.0,True
8a0515,Indonesia,72.51,False
a3549d,United States,238.67,False
a126ed,United States,196.58,False
7c7544,Australia,212.6,False
a77de9,United States,240.3,False
ae73fe,United States,46.79,False
84d622,Japan,185.04,False
7c0bc5,Australia,42.75,False
a96412,United States,226.37,False
7020a5,Bangladesh,97.61,False
7020a2,Bangladesh,127.95,False
7020a3,Bangladesh,100.35,False
7c753a,Australia,139.21,False
a1bf3a,United States,201.65,False
7020ab,Bangladesh,259.28,False
a61797,United States,203.36,False
781aa8,China,221.53,False
adec68,United States,55.19,False
ac4801,United States,194.77,False
0d12ac,Mexico,229.78,False
ad9c8f,United States,80.31,False
a8a748,United States,5.14,True
aa921e,United States,52.5,False
a379dd,United States,190.59,False
7020b8,Bangladesh,2.83,True
a6177f,United States,47.79,False
aa9220,United States,149.74,False
a126cc,United States,199.46,False
a5f799,United States,33.36,False
a379d3,United States,190.21,False
7020c2,Bangladesh,20.83,False
a379cd,United States,82.03,False
ac481d,United States,206.08,False
a0f3a5,United States,281.49,False
a259ec,United States,32.38,False
a126e6,United States,142.26,False
4bb2a3,Turkey,234.68,False
a499a0,United States,253.87,False
a7cf10,United States,212.71,False
a39c62,United States,187.84,False
781c70,China,224.0,False
a77f2d,United States,189.89,False
ae749f,United States,194.01,False
a486cc,United States,191.74,False
a486d8,United States,220.16,False
8017e5,India,166.17,False
aa06b7,United States,54.02,False
adc9b6,United States,211.5,False
ad79e8,United States,239.74,False
a3ff8d,United States,41.85,False
4892c1,Poland,74.78,False
8017f2,India,69.63,False
a15c80,United States,193.56,False
ac33a3,United States,203.21,False
a2cc24,United States,80.28,False
a233ce,United States,183.71,False
a233cc,United States,132.12,False
c04738,Canada,228.0,False
adc9a7,United States,182.94,False
4892c7,Poland,251.76,False
4892c6,Poland,238.4,False
a486b3,United States,224.4,False
ad79eb,United States,121.89,False
a53f20,United States,185.75,False
c07b8c,Canada,257.39,False
ae1f48,United States,59.38,False
a3ff33,United States,42.38,False
c81a43,New Zealand,65.55,False
884215,Thailand,217.12,False
ac33c4,United States,216.31,False
7cc3f6,Australia,58.21,False
884206,Thailand,212.52,False
884205,Thailand,221.9,False
7380c2,Israel,263.03,False
ac20a1,United States,299.97,False
7380c1,Israel,247.05,False
7380c6,Israel,234.13,False
7380c5,Israel,267.33,False
7380c4,Israel,0.45,True
abac50,United States,177.8,False
7380c3,Israel,237.29,False
ae1f4e,United States,41.39,False
a220cb,United States,284.27,False
ac7c52,United States,132.95,False
344345,Spain,250.16,False
abac48,United States,201.31,False
a9513e,United States,6.71,False
a40c51,United States,97.74,False
ac33e2,United States,301.2,False
c81a91,New Zealand,137.23,False
ad9ac8,United States,246.3,False
ad9ac9,United States,82.31,False
ac212d,United States,2.06,True
ac7ae4,United States,24.69,True
a28eb7,United States,199.89,False
acddf8,United States,93.12,False
a16ec2,United States,201.2,False
a04edb,United States,218.73,False
a12861,United States,292.2,False
ae1dd9,United States,43.84,False
a76c79,United States,150.81,False
ab1496,United States,170.41,False
840a64,Japan,253.33,False
ab148b,United States,237.93,False
a8dc4b,United States,205.29,False
ac3477,United States,100.38,False
aaf47a,United States,235.71,False
ae1dcf,United States,50.42,False
a8ef4d,United States,47.35,False
ae7458,United States,64.83,False
a963b6,United States,171.54,False
a5d0f5,United States,50.88,False
adfdde,United States,112.17,False
7c6182,Australia,0.0,True
ab017b,United States,135.9,False
a3a509,United States,181.81,False
7c617a,Australia,68.59,False
840a7c,Japan,131.18,False
a0e220,United States,170.63,False
a8b9e8,United States,189.69,False
4bb324,Turkey,176.28,False
abaafe,United States,186.66,False
a10231,United States,69.86,False
781c2d,China,257.57,False
ad4171,United States,0.0,True
accaf4,United States,76.65,False
a3ec93,United States,200.62,False
c07b09,Canada,197.59,False
a8a6d0,United States,200.44,False
a1288b,United States,0.0,True
781c3e,China,97.86,False
a9a18a,United States,53.62,False
a976a5,United States,246.87,False
a5e3e4,United States,207.6,False
a76c5c,United States,0.0,True
c07b42,Canada,246.68,False
ac59c3,United States,96.24,False
a1286c,United States,177.8,False
ac59aa,United States,224.34,False
a736ff,United States,256.9,False
781bf7,China,267.32,False
aac10d,United States,265.57,False
a02e0a,United States,194.26,False
ac5ab7,United States,204.38,False
a3338c,United States,166.0,False
a5d668,United States,178.27,False
abe101,United States,236.15,False
a8496e,United States,0.0,True
a3203e,United States,114.82,False
4bb266,Turkey,229.5,False
a19095,United States,93.12,False
a70333,United States,180.51,False
ac6dec,United States,55.8,False
adddd5,United States,212.31,False
adddd2,United States,93.04,False
ac1466,United States,233.59,False
020118,Morocco,0.77,True
abe124,United States,13.38,True
ad7ab8,United States,251.85,False
a81001,United States,68.94,False
8962e5,United Arab Emirates,269.47,False
c012c7,Canada,211.35,False
ac0143,United States,222.83,False
a81006,United States,237.05,False
c06e85,Canada,156.8,False
a33368,United States,42.3,False
ac5ada,United States,134.83,False
aa842c,United States,195.71,False
a4798f,United States,208.45,False
a4c96c,United States,275.63,False
4bb290,Turkey,222.78,False
4bb28d,Turkey,203.36,False
ad479d,United States,5.92,True
ac015f,United States,253.14,False
a4405f,United States,236.28,False
a57339,United States,89.86,False
ab19a7,United States,0.0,True
ac5afd,United States,155.64,False
a88fd1,United States,1.54,True
a58672,United States,220.59,False
a238a6,United States,245.6,False
a5d643,United States,220.01,False
a8ba8d,United States,44.3,False
a01b5c,United States,254.49,False
a37b0c,United States,234.33,False
aae719,United States,47.65,False
a082ac,United States,290.22,False
a01b56,United States,282.37,False
a0e5d7,United States,111.68,False
a082d2,United States,51.94,False
a4c8de,United States,224.02,False
7c0cce,Australia,59.07,False
7cc62c,Australia,30.67,False
a9ffeb,United States,1.8,True
a2be6d,United States,180.55,False
aae745,United States,50.63,False
4bb1a3,Turkey,10.91,False
a87cf9,United States,213.04,False
c0002a,Canada,52.97,False
ac2749,United States,198.09,False
020121,Morocco,127.06,False
a3a8b5,United States,53.78,False
4bb1a4,Turkey,249.14,False
a0e5fe,United States,11.73,False
a7f02d,United States,107.57,False
34659a,Spain,235.88,False
a3a8c0,United States,0.06,True
a95665,United States,250.35,False
a25b66,United States,220.73,False
a37b1c,United States,6.94,True
a3a8ba,United States,193.11,False
02013f,Morocco,0.0,True
a99ce1,United States,52.84,False
02013d,Morocco,225.1,False
ad4744,United States,216.42,False
a8dffc,United States,205.91,False
a692d0,United States,56.68,False
acab11,United States,215.68,False
780a62,China,170.3,False
780a63,China,258.1,False
a968f8,United States,172.65,False
780a65,China,251.73,False
406739,United Kingdom,199.14,False
7cfa32,Australia,81.48,False
344043,Spain,0.0,False
acbe34,United States,256.86,False
781d8d,China,267.67,False
c06cc2,Canada,40.6,False
aae5f7,United States,0.9,True
895053,Brunei Darussalam,0.0,True
895057,Brunei Darussalam,182.69,False
